code,location,file,cdg_nodes,neighbor_node,context_list,ddg_list,static_list,cluster_index
"control_printf ( SL_FAILURE , ""421 Kicked from the server due to data connection timeout."" )",174:8:3755:3843,/data/download/bftpd/bftpd/main.c,"[[""True"", [18291, ""True"", ""alarm_type"", ""Condition""]]]","[["""", [18277, ""True"", ""bftpd_log ( \""Kicked from the server due to data connection timeout.\\n\"" )"", ""ExpressionStatement""]], ["""", [18284, ""True"", ""close ( alarm_type )"", ""ExpressionStatement""]], ["""", [18293, ""True"", ""bftpdutmp_end ( )"", ""ExpressionStatement""]]]","[[[""alarm_type""]], [[""bftpd_log"", ""\""Kicked from the server due to data connection timeout.\\n\""""]], [[""close"", ""alarm_type""]], [[""bftpdutmp_end""]]]",[],"[""\""421 Kicked from the server due to data connection timeout.\""""]"
"control_printf ( SL_SUCCESS , ""220 %s"" , str )",422:1:11597:11638,/data/download/bftpd/bftpd/main.c,"[[""True"", [18836, ""True"", ""getpeername ( fileno ( stderr ) , ( struct sockaddr * ) & remotename , & my_length )"", ""Condition""]], [""True"", [19571, ""True"", ""fork ( )"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19666, ""True"", ""retval"", ""Condition""]]]",[],"[[[""getpeername"", ""fileno"", ""stderr"", ""&"", ""remotename"", ""&"", ""my_length""]], [[""fork""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""int""]]]","[[[""char [ MAX_STRING_LENGTH + 1 ]"", ""MAX_STRING_LENGTH"", ""1"", ""+""], ""char [ MAX_STRING_LENGTH + 1 ]""]]","[""\""220 %s\""""]"
"control_printf ( SL_FAILURE , ""421-Could not get peer IP address.\r\n421 %s."" , strerror ( errno ) )",370:2:9500:9609,/data/download/bftpd/bftpd/main.c,"[[""True"", [18836, ""True"", ""getpeername ( fileno ( stderr ) , ( struct sockaddr * ) & remotename , & my_length )"", ""Condition""]], [""True"", [19571, ""True"", ""fork ( )"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19666, ""True"", ""retval"", ""Condition""]]]",[],"[[[""getpeername"", ""fileno"", ""stderr"", ""&"", ""remotename"", ""&"", ""my_length""]], [[""fork""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""int""]]]",[],"[""\""421-Could not get peer IP address.\\r\\n421 %s.\""""]"
"control_printf ( SL_FAILURE , ""421 Memory error while handling config file."" )",218:20:7723:7797,/data/download/bftpd/bftpd/options.c,"[[""True"", [24594, ""True"", ""! grp"", ""Condition""]], [""True"", [24632, ""True"", ""strstr ( str , \""group \"" ) == str"", ""Condition""]], [""False"", [24779, ""True"", ""strstr ( str , \""user \"" ) == str"", ""Condition""]], [""False"", [24810, ""True"", ""! strcasecmp ( str , \""global{\\n\"" )"", ""Condition""]]]","[["""", [24587, ""True"", ""fclose ( configfile )"", ""ExpressionStatement""]], ["""", [24601, ""True"", ""config_groups = grp = malloc ( sizeof ( struct group_of_users ) )"", ""ExpressionStatement""]], ["""", [24615, ""True"", ""grp = grp -> next = malloc ( sizeof ( struct group_of_users ) )"", ""ExpressionStatement""]]]","[[[""!"", ""struct group_of_users *""]], [[""strstr"", ""char *"", ""\""group \"""", ""char *"", ""==""]], [[""strstr"", ""char *"", ""\""user \"""", ""char *"", ""==""]], [[""!"", ""strcasecmp"", ""char *"", ""\""global{\\n\""""]], [[""fclose"", ""FILE *""]], [[""config_groups"", ""struct group_of_users *"", ""malloc"", ""="", ""=""]], [[""struct group_of_users *"", ""struct group_of_users *"", ""next"", ""malloc"", ""="", ""=""]]]",[],"[""\""421 Memory error while handling config file.\""""]"
"control_printf ( SL_FAILURE , ""421 Memory error while handling config file."" )",204:19:7086:7160,/data/download/bftpd/bftpd/options.c,"[[""True"", [24703, ""True"", ""! usr -> name"", ""Condition""]], [""False"", [24741, ""True"", ""! usr"", ""Condition""]], [""True"", [24779, ""True"", ""strstr ( str , \""user \"" ) == str"", ""Condition""]], [""False"", [24810, ""True"", ""! strcasecmp ( str , \""global{\\n\"" )"", ""Condition""]]]","[["""", [24696, ""True"", ""fclose ( configfile )"", ""ExpressionStatement""]], ["""", [24709, ""True"", ""usr -> name = strdup ( str + 5 )"", ""ExpressionStatement""]]]","[[[""!"", ""struct user *"", ""name""]], [[""!"", ""struct user *""]], [[""strstr"", ""char *"", ""\""user \"""", ""char *"", ""==""]], [[""!"", ""strcasecmp"", ""char *"", ""\""global{\\n\""""]], [[""fclose"", ""FILE *""]], [[""struct user *"", ""name"", ""strdup"", ""char *"", ""5"", ""+"", ""=""]]]",[],"[""\""421 Memory error while handling config file.\""""]"
"control_printf ( SL_FAILURE , ""421 Memory error while reading config file."" )",196:20:6809:6882,/data/download/bftpd/bftpd/options.c,"[[""True"", [24741, ""True"", ""! usr"", ""Condition""]], [""True"", [24779, ""True"", ""strstr ( str , \""user \"" ) == str"", ""Condition""]], [""False"", [24810, ""True"", ""! strcasecmp ( str , \""global{\\n\"" )"", ""Condition""]], [""True"", [24873, ""True"", ""strchr ( str , '{' )"", ""Condition""]]]","[["""", [24734, ""True"", ""fclose ( configfile )"", ""ExpressionStatement""]], ["""", [24748, ""True"", ""config_users = usr = malloc ( sizeof ( struct user ) )"", ""ExpressionStatement""]], ["""", [24762, ""True"", ""usr = usr -> next = malloc ( sizeof ( struct user ) )"", ""ExpressionStatement""]]]","[[[""!"", ""struct user *""]], [[""strstr"", ""char *"", ""\""user \"""", ""char *"", ""==""]], [[""!"", ""strcasecmp"", ""char *"", ""\""global{\\n\""""]], [[""strchr"", ""char *"", ""'{'""]], [[""fclose"", ""FILE *""]], [[""config_users"", ""struct user *"", ""malloc"", ""="", ""=""]], [[""struct user *"", ""struct user *"", ""next"", ""malloc"", ""="", ""=""]]]",[],"[""\""421 Memory error while reading config file.\""""]"
"control_printf ( SL_FAILURE , ""421 Unable to open configuration file."" )",175:2:5870:5938,/data/download/bftpd/bftpd/options.c,"[[""True"", [24909, ""True"", ""! configfile"", ""Condition""]], [""False"", [24926, ""True"", ""! configpath"", ""Condition""]]]","[["""", [24913, ""True"", ""configfile = fopen ( configpath , \""r\"" )"", ""ExpressionStatement""]], ["""", [24930, ""True"", ""config_global . directories = NULL"", ""ExpressionStatement""]]]","[[[""!"", ""FILE *""]], [[""!"", ""configpath""]], [[""FILE *"", ""fopen"", ""configpath"", ""\""r\"""", ""=""]], [[""config_global"", ""directories"", ""NULL"", ""=""]]]",[],"[""\""421 Unable to open configuration file.\""""]"
"fprintf ( stderr , ""%s\r\n"" , buffer )",87:4:1633:1666,/data/download/bftpd/bftpd/commands.c,[],"[["""", [1009, ""True"", ""va_end ( val )"", ""ExpressionStatement""]], ["""", [1016, ""True"", ""vsnprintf ( buffer , sizeof ( buffer ) , format , val )"", ""ExpressionStatement""]], ["""", [1031, ""True"", ""va_start ( val , format )"", ""ExpressionStatement""]], ["""", [1040, ""True"", ""va_list val ;"", ""IdentifierDeclStatement""]]]","[[[""va_end"", ""va_list""]], [[""vsnprintf"", ""char [ MAX_STRING_LENGTH ]"", ""char *"", ""va_list""]], [[""va_start"", ""va_list"", ""char *""]], [[""va_list""]]]","[[[""char [ MAX_STRING_LENGTH ]"", ""MAX_STRING_LENGTH""], ""char [ MAX_STRING_LENGTH ]""]]","[""\""%s\\r\\n\""""]"
"fprintf ( stderr , ""%s"" , buffer )",76:12:1924:1953,/data/download/bftpd/bftpd/commands_admin.c,"[[""True"", [11082, ""True"", ""fgets ( buffer , sizeof ( buffer ) , mystatuslog )"", ""Condition""]], [""True"", [11095, ""True"", ""mystatuslog"", ""Condition""]]]","[["""", [11071, ""True"", ""fprintf ( stderr , \""%s\"" , buffer )"", ""ExpressionStatement""]], ["""", [10987, ""True"", ""admin_parsecmd ( buffer )"", ""ExpressionStatement""]], ["""", [11097, ""True"", ""fseek ( mystatuslog , 0 , SEEK_END )"", ""ExpressionStatement""]], ["""", [11071, ""True"", ""fprintf ( stderr , \""%s\"" , buffer )"", ""ExpressionStatement""]], ["""", [10995, ""True"", ""exit ( 0 )"", ""ExpressionStatement""]], ["""", [11038, ""True"", ""tv . tv_usec = 0"", ""ExpressionStatement""]], ["""", [11108, ""True"", ""mystatuslog = statuslogforreading"", ""ExpressionStatement""]]]","[[[""fgets"", ""char [ 256 ]"", ""mystatuslog""]], [[""mystatuslog""]], [[""fprintf"", ""stderr"", ""\""%s\"""", ""char [ 256 ]""]], [[""admin_parsecmd"", ""char [ 256 ]""]], [[""fseek"", ""mystatuslog"", ""0"", ""SEEK_END""]], [[""fprintf"", ""stderr"", ""\""%s\"""", ""char [ 256 ]""]], [[""exit"", ""0""]], [[""struct timeval"", ""tv_usec"", ""0"", ""=""]], [[""mystatuslog"", ""statuslogforreading"", ""=""]]]","[[[""char [ 256 ]"", ""256""], ""char [ 256 ]""]]","[""\""%s\""""]"
"fprintf ( stderr , ""200 User listing finished.\n"" )",108:4:2921:2968,/data/download/bftpd/bftpd/commands_admin.c,[],"[["""", [11199, ""True"", ""fprintf ( stderr , \""200-%-10i%-15s%-20s%s\"" , tmp . bu_pid , tmp . bu_name , tmp . bu_host , ctime ( & ( tmp . bu_time ) ) )"", ""ExpressionStatement""]], ["""", [11232, ""True"", ""continue ;"", ""ContinueStatement""]], ["""", [11258, ""True"", ""rewind ( bftpdutmp )"", ""ExpressionStatement""]], ["""", [11265, ""True"", ""fprintf ( stderr , \""200-PID       User           Host                Login time\\n\"" )"", ""ExpressionStatement""]], ["""", [11274, ""True"", ""fprintf ( stderr , \""200-User listing follows.\\n\"" )"", ""ExpressionStatement""]]]","[[[""fprintf"", ""stderr"", ""\""200-%-10i%-15s%-20s%s\"""", ""struct bftpdutmp"", ""bu_pid"", ""struct bftpdutmp"", ""bu_name"", ""struct bftpdutmp"", ""bu_host"", ""ctime"", ""&"", ""struct bftpdutmp"", ""bu_time""]], [[]], [[""rewind"", ""bftpdutmp""]], [[""fprintf"", ""stderr"", ""\""200-PID       User           Host                Login time\\n\""""]], [[""fprintf"", ""stderr"", ""\""200-User listing follows.\\n\""""]]]",[],"[""\""200 User listing finished.\\n\""""]"
"fprintf ( stderr , ""200-%-10i%-15s%-20s%s"" , tmp . bu_pid , tmp . bu_name , tmp . bu_host , ctime ( & ( tmp . bu_time ) ) )",105:8:2791:2909,/data/download/bftpd/bftpd/commands_admin.c,"[[""False"", [11233, ""True"", ""! tmp . bu_type"", ""Condition""]], [""True"", [11239, ""True"", ""fread ( ( void * ) & tmp , sizeof ( tmp ) , 1 , bftpdutmp )"", ""Condition""]]]","[["""", [11199, ""True"", ""fprintf ( stderr , \""200-%-10i%-15s%-20s%s\"" , tmp . bu_pid , tmp . bu_name , tmp . bu_host , ctime ( & ( tmp . bu_time ) ) )"", ""ExpressionStatement""]], ["""", [11232, ""True"", ""continue ;"", ""ContinueStatement""]], ["""", [11258, ""True"", ""rewind ( bftpdutmp )"", ""ExpressionStatement""]], ["""", [11265, ""True"", ""fprintf ( stderr , \""200-PID       User           Host                Login time\\n\"" )"", ""ExpressionStatement""]]]","[[[""!"", ""struct bftpdutmp"", ""bu_type""]], [[""fread"", ""&"", ""tmp"", ""1"", ""bftpdutmp""]], [[""fprintf"", ""stderr"", ""\""200-%-10i%-15s%-20s%s\"""", ""struct bftpdutmp"", ""bu_pid"", ""struct bftpdutmp"", ""bu_name"", ""struct bftpdutmp"", ""bu_host"", ""ctime"", ""&"", ""struct bftpdutmp"", ""bu_time""]], [[]], [[""rewind"", ""bftpdutmp""]], [[""fprintf"", ""stderr"", ""\""200-PID       User           Host                Login time\\n\""""]]]","[[[""struct bftpdutmp""], ""struct bftpdutmp""]]","[""\""200-%-10i%-15s%-20s%s\""""]"
"fprintf ( stderr , ""200-PID       User           Host                Login time\n"" )",100:4:2568:2648,/data/download/bftpd/bftpd/commands_admin.c,[],"[["""", [11274, ""True"", ""fprintf ( stderr , \""200-User listing follows.\\n\"" )"", ""ExpressionStatement""]], ["""", [11283, ""True"", ""struct bftpdutmp tmp ;"", ""IdentifierDeclStatement""]], ["""", [11183, ""True"", ""char * params"", ""Parameter""]], ["""", [11287, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""fprintf"", ""stderr"", ""\""200-User listing follows.\\n\""""]], [[""struct bftpdutmp""]], [[""char *""]], [[""ENTRY""]]]",[],"[""\""200-PID       User           Host                Login time\\n\""""]"
"fprintf ( stderr , ""200-User listing follows.\n"" )",99:4:2516:2562,/data/download/bftpd/bftpd/commands_admin.c,[],"[["""", [11283, ""True"", ""struct bftpdutmp tmp ;"", ""IdentifierDeclStatement""]], ["""", [11183, ""True"", ""char * params"", ""Parameter""]], ["""", [11287, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""struct bftpdutmp""]], [[""char *""]], [[""ENTRY""]]]",[],"[""\""200-User listing follows.\\n\""""]"
"fprintf ( client , ""%s %3i %-8s %-8s %llu %s %s%s\r\n"" , perm , ( int ) statbuf . st_nlink , uid , gid , ( unsigned long long ) statbuf . st_size , timestr , name , linktarget )",160:1:3859:4025,/data/download/bftpd/bftpd/dirlist.c,"[[""True"", [12671, ""True"", ""! tea_time"", ""Condition""]], [""False"", [12712, ""True"", ""! local_time"", ""Condition""]], [""True"", [12948, ""True"", ""lstat ( name , ( struct stat * ) & statbuf ) == - 1"", ""Condition""]]]","[["""", [12586, ""True"", ""mygetpwuid ( statbuf . st_gid , groupfile , gid ) [ 8 ] = 0"", ""ExpressionStatement""]], ["""", [12603, ""True"", ""mygetpwuid ( statbuf . st_uid , passwdfile , uid ) [ 8 ] = 0"", ""ExpressionStatement""]], ["""", [12622, ""True"", ""strftime ( timestr , sizeof ( timestr ) , \""%b %d  %G\"" , & filetime )"", ""ExpressionStatement""]], ["""", [12639, ""True"", ""mystrncpy ( timestr , ctime ( & ( statbuf . st_mtime ) ) + 4 , 12 )"", ""ExpressionStatement""]]]","[[[""!"", ""struct tm *""]], [[""!"", ""struct tm *""]], [[""lstat"", ""char *"", ""&"", ""statbuf"", ""-"", ""1"", ""==""]], [[""mygetpwuid"", ""struct stat"", ""st_gid"", ""groupfile"", ""char [ USERLEN + 1 ]"", ""8"", ""0"", ""=""]], [[""mygetpwuid"", ""struct stat"", ""st_uid"", ""passwdfile"", ""char [ USERLEN + 1 ]"", ""8"", ""0"", ""=""]], [[""strftime"", ""char [ USERLEN + 1 ]"", ""\""%b %d  %G\"""", ""&"", ""filetime""]], [[""mystrncpy"", ""char [ USERLEN + 1 ]"", ""ctime"", ""&"", ""struct stat"", ""st_mtime"", ""4"", ""+"", ""12""]]]","[[[""temp"", ""MAXCMD"", ""3"", ""+"", ""linktarget"", ""MAXCMD"", ""5"", ""+"", ""perm"", ""11"", ""timestr"", ""17"", ""char [ USERLEN + 1 ]"", ""USERLEN"", ""1"", ""+"", ""gid"", ""USERLEN"", ""1"", ""+""], ""timestr""], [[""char *""], ""char *""], [[""struct stat""], ""struct stat""], [[""temp"", ""MAXCMD"", ""3"", ""+"", ""linktarget"", ""MAXCMD"", ""5"", ""+"", ""perm"", ""11"", ""timestr"", ""17"", ""char [ USERLEN + 1 ]"", ""USERLEN"", ""1"", ""+"", ""gid"", ""USERLEN"", ""1"", ""+""], ""perm""], [[""temp"", ""MAXCMD"", ""3"", ""+"", ""linktarget"", ""MAXCMD"", ""5"", ""+"", ""perm"", ""11"", ""timestr"", ""17"", ""char [ USERLEN + 1 ]"", ""USERLEN"", ""1"", ""+"", ""gid"", ""USERLEN"", ""1"", ""+""], ""gid""], [[""temp"", ""MAXCMD"", ""3"", ""+"", ""linktarget"", ""MAXCMD"", ""5"", ""+"", ""perm"", ""11"", ""timestr"", ""17"", ""char [ USERLEN + 1 ]"", ""USERLEN"", ""1"", ""+"", ""gid"", ""USERLEN"", ""1"", ""+""], ""linktarget""], [[""FILE *""], ""FILE *""], [[""temp"", ""MAXCMD"", ""3"", ""+"", ""linktarget"", ""MAXCMD"", ""5"", ""+"", ""perm"", ""11"", ""timestr"", ""17"", ""char [ USERLEN + 1 ]"", ""USERLEN"", ""1"", ""+"", ""gid"", ""USERLEN"", ""1"", ""+""], ""char [ USERLEN + 1 ]""]]","[""\""%s %3i %-8s %-8s %llu %s %s%s\\r\\n\""""]"
"fprintf ( client , ""213-Error: %s.\n"" , strerror ( errno ) )",111:8:2366:2418,/data/download/bftpd/bftpd/dirlist.c,"[[""True"", [12948, ""True"", ""lstat ( name , ( struct stat * ) & statbuf ) == - 1"", ""Condition""]]]","[["""", [12965, ""True"", ""time_t t ;"", ""IdentifierDeclStatement""]], ["""", [12969, ""True"", ""struct tm * tea_time , * local_time ;"", ""IdentifierDeclStatement""]], ["""", [12976, ""True"", ""struct tm filetime ;"", ""IdentifierDeclStatement""]]]","[[[""lstat"", ""char *"", ""&"", ""statbuf"", ""-"", ""1"", ""==""]], [[""time_t""]], [[""tea_time"", ""struct tm *""]], [[""struct tm""]]]","[[[""FILE *""], ""FILE *""]]","[""\""213-Error: %s.\\n\""""]"
"fprintf ( client , ""%s\r\n"" , filename_index )",190:8:4726:4767,/data/download/bftpd/bftpd/dirlist.c,"[[""False"", [13105, ""True"", ""verbose"", ""Condition""]], [""True"", [13153, ""True"", ""! stat ( name , ( struct stat * ) & statbuf )"", ""Condition""]], [""True"", [13151, ""True"", ""tmp"", ""Condition""]], [""True"", [13134, ""True"", ""tmp = tmp -> next"", ""Condition""]], [""True"", [13153, ""True"", ""! stat ( name , ( struct stat * ) & statbuf )"", ""Condition""]], [""False"", [13143, ""True"", ""statbuf . st_gid == tmp -> data"", ""Condition""]], [""True"", [13151, ""True"", ""tmp"", ""Condition""]], [""True"", [13134, ""True"", ""tmp = tmp -> next"", ""Condition""]]]",[],"[[[""char""]], [[""!"", ""stat"", ""char *"", ""&"", ""statbuf""]], [[""struct hidegroup *""]], [[""struct hidegroup *"", ""struct hidegroup *"", ""next"", ""=""]], [[""!"", ""stat"", ""char *"", ""&"", ""statbuf""]], [[""struct stat"", ""st_gid"", ""struct hidegroup *"", ""data"", ""==""]], [[""struct hidegroup *""]], [[""struct hidegroup *"", ""struct hidegroup *"", ""next"", ""=""]]]","[[[""char *""], ""char *""], [[""char *"", ""char *"", ""=""], ""char *""], [[""FILE *""], ""FILE *""]]","[""\""%s\\r\\n\""""]"
"fprintf ( statuslog , ""%i %i %i %s\n"" , ( int ) getpid ( ) , type , type2 , buffer )",66:8:1641:1729,/data/download/bftpd/bftpd/logging.c,"[[""True"", [14147, ""True"", ""statuslog"", ""Condition""]]]","[["""", [14096, ""True"", ""fseek ( statuslog , 0 , SEEK_END )"", ""ExpressionStatement""]], ["""", [14107, ""True"", ""va_end ( val )"", ""ExpressionStatement""]], ["""", [14114, ""True"", ""vsnprintf ( buffer , sizeof ( buffer ) , format , val )"", ""ExpressionStatement""]], ["""", [14129, ""True"", ""va_start ( val , format )"", ""ExpressionStatement""]]]","[[[""statuslog""]], [[""fseek"", ""statuslog"", ""0"", ""SEEK_END""]], [[""va_end"", ""va_list""]], [[""vsnprintf"", ""char [ 1024 ]"", ""char *"", ""va_list""]], [[""va_start"", ""va_list"", ""char *""]]]","[[[""char""], ""char""], [[""char""], ""char""], [[""char [ 1024 ]"", ""1024""], ""char [ 1024 ]""]]","[""\""%i %i %i %s\\n\""""]"
"fprintf ( logfile , ""%s %s[%i]: %s"" , timestr , global_argv [ 0 ] , ( int ) getpid ( ) , buffer )",85:2:2087:2173,/data/download/bftpd/bftpd/logging.c,"[[""True"", [14268, ""True"", ""logfile"", ""Condition""]]]","[["""", [14217, ""True"", ""timestr [ strlen ( timestr ) - 1 ] = '\\0'"", ""ExpressionStatement""]], ["""", [14230, ""True"", ""strcpy ( timestr , ( char * ) ctime ( & t ) )"", ""ExpressionStatement""]], ["""", [14248, ""True"", ""time ( & t )"", ""ExpressionStatement""]], ["""", [14257, ""True"", ""fseek ( logfile , 0 , SEEK_END )"", ""ExpressionStatement""]]]","[[[""logfile""]], [[""char [ 40 ]"", ""strlen"", ""char [ 40 ]"", ""1"", ""-"", ""'\\0'"", ""=""]], [[""strcpy"", ""char [ 40 ]"", ""ctime"", ""&"", ""t""]], [[""time"", ""&"", ""t""]], [[""fseek"", ""logfile"", ""0"", ""SEEK_END""]]]","[[[""buffer"", ""1024"", ""char [ 40 ]"", ""40""], ""char [ 40 ]""], [[""buffer"", ""1024"", ""char [ 40 ]"", ""40""], ""buffer""]]","[""\""%s %s[%i]: %s\"""", ""0""]"
"fprintf ( send_receive_file , ""%s %.0f %.0f\n"" , username , sent , received )",175:4:4001:4071,/data/download/bftpd/bftpd/logging.c,"[[""False"", [14662, ""True"", ""! send_receive_file"", ""Condition""]]]","[["""", [14648, ""True"", ""fseek ( send_receive_file , 0 , SEEK_END )"", ""ExpressionStatement""]], ["""", [14613, ""True"", ""double received"", ""Parameter""]], ["""", [14616, ""True"", ""double sent"", ""Parameter""]]]","[[[""!"", ""send_receive_file""]], [[""fseek"", ""send_receive_file"", ""0"", ""SEEK_END""]], [[""double""]], [[""double""]]]","[[[""double""], ""double""], [[""double""], ""double""], [[""char *""], ""char *""]]","[""\""%s %.0f %.0f\\n\""""]"
"fprintf ( stderr , ""Listen failed: %s\n"" , strerror ( errno ) )",264:3:6426:6481,/data/download/bftpd/bftpd/main.c,"[[""True"", [19324, ""True"", ""listen ( listensocket , 5 )"", ""Condition""]], [""False"", [19571, ""True"", ""fork ( )"", ""Condition""]], [""False"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]]]",[],"[[[""listen"", ""listensocket"", ""5""]], [[""fork""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]]]",[],"[""\""Listen failed: %s\\n\""""]"
"fprintf ( stderr , ""Bind failed: %s\n"" , strerror ( errno ) )",260:3:6319:6372,/data/download/bftpd/bftpd/main.c,"[[""True"", [19358, ""True"", ""bind ( listensocket , ( struct sockaddr * ) & myaddr , sizeof ( myaddr ) ) < 0"", ""Condition""]], [""True"", [19571, ""True"", ""fork ( )"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]]]",[],"[[[""bind"", ""listensocket"", ""&"", ""myaddr"", ""0"", ""<""]], [[""fork""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]]]",[],"[""\""Bind failed: %s\\n\""""]"
"bftpd_statuslog ( 3 , success , ""%s"" , buffer )",89:4:1722:1763,/data/download/bftpd/bftpd/commands.c,[],"[["""", [985, ""True"", ""replace ( buffer , \""\\r\"" , \""\"" , MAX_STRING_LENGTH )"", ""ExpressionStatement""]], ["""", [998, ""True"", ""fprintf ( stderr , \""%s\\r\\n\"" , buffer )"", ""ExpressionStatement""]], ["""", [1009, ""True"", ""va_end ( val )"", ""ExpressionStatement""]], ["""", [1016, ""True"", ""vsnprintf ( buffer , sizeof ( buffer ) , format , val )"", ""ExpressionStatement""]]]","[[[""replace"", ""char [ MAX_STRING_LENGTH ]"", ""\""\\r\"""", ""\""\"""", ""MAX_STRING_LENGTH""]], [[""fprintf"", ""stderr"", ""\""%s\\r\\n\"""", ""char [ MAX_STRING_LENGTH ]""]], [[""va_end"", ""va_list""]], [[""vsnprintf"", ""char [ MAX_STRING_LENGTH ]"", ""char *"", ""va_list""]]]","[[[""char""], ""char""], [[""char [ MAX_STRING_LENGTH ]"", ""MAX_STRING_LENGTH""], ""char [ MAX_STRING_LENGTH ]""]]","[""3"", ""\""%s\""""]"
"bftpd_statuslog ( 1 , 0 , ""quit"" )",103:4:2201:2230,/data/download/bftpd/bftpd/main.c,[],"[["""", [17982, ""True"", ""bftpd_log ( \""Quitting.\\n\"" )"", ""ExpressionStatement""]], ["""", [17989, ""True"", ""config_end ( )"", ""ExpressionStatement""]], ["""", [17995, ""True"", ""fclose ( groupfile )"", ""ExpressionStatement""]], ["""", [18005, ""True"", ""fclose ( passwdfile )"", ""ExpressionStatement""]]]","[[[""bftpd_log"", ""\""Quitting.\\n\""""]], [[""config_end""]], [[""fclose"", ""groupfile""]], [[""fclose"", ""passwdfile""]]]",[],"[""1"", ""0"", ""\""quit\""""]"
