commit_sha,commit_message,file_name,change_type,log_statement,log_loc,store_name
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R prepTempCollection"", _config.incLong);",468,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R prepTempCollection"", _config.incLong.ns());",468,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,repl::getGlobalReplicationCoordinator()->canAcceptWritesFor(tempNss));,503,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,repl::getGlobalReplicationCoordinator()->canAcceptWritesFor(_config.tempNamespace));,503,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R prepTempCollection"", _config.tempNamespace)",526,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R prepTempCollection"", _config.tempNamespace.ns())",526,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"Collection* coll = getCollectionOrUassert(tx.db(), finalNamespace);",718,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"getCollectionOrUassert(tx.db(), _config.outputOptions.finalNamespace);",720,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"Collection* coll = getCollectionOrUassert(ctx.db(), ns);",756,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"Collection* coll = getCollectionOrUassert(ctx.db(), nss);",756,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R insert"", ns);",773,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R insert"", nss.ns());",773,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R insertToInc"", _config.incLong);",808,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R insertToInc"", _config.incLong.ns());",808,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"Collection* State::getCollectionOrUassert(Database* db, StringData ns) {",990,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"uassert(18697, ""Collection unexpectedly disappeared: "" + ns.toString(), out);",991,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"Collection* State::getCollectionOrUassert(Database* db, const NamespaceString& nss) {",991,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"uassert(18697, ""Collection unexpectedly disappeared: "" + nss.ns(), out);",993,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""finalReduce"", _config.incLong);",1086,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""finalReduce"", _config.incLong.ns());",1086,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"LOG(1) << ""mr ns: "" << config.ns;",1397,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"LOG(1) << ""mr ns: "" << config.nss;",1397,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,if (!repl::getGlobalReplicationCoordinator()->canAcceptWritesFor(nss)) {,1442,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,if (!repl::getGlobalReplicationCoordinator()->canAcceptWritesFor(config.nss)) {,1442,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,-,"Collection* coll = State::getCollectionOrUassert(db, config.ns);",1505,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/commands/mr.cpp,+,"Collection* coll = State::getCollectionOrUassert(db, config.nss);",1505,download/mongodb_mongo257.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/repl/oplog.cpp,-,"AutoGetCollectionForRead oplog(txn.get(), rsOplogName);",1247,download/mongodb_mongo258.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/db/repl/oplog.cpp,+,"AutoGetCollectionForRead oplog(txn.get(), NamespaceString(rsOplogName));",1247,download/mongodb_mongo258.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/dbtests/query_stage_distinct.cpp,-,"ASSERT_OK(dbtests::createIndex(&_txn, ns(), obj));",63,download/mongodb_mongo259.cpp
f3d3087a9f5c900cca6b9f69b7c07b69f69fb1d9,SERVER-27306 Remove AutoGetCollection methods with std::string namespace,src/mongo/dbtests/query_stage_distinct.cpp,+,"ASSERT_OK(dbtests::createIndex(&_txn, nss.ns(), obj));",63,download/mongodb_mongo259.cpp
caba732fb722d5c2257d17dd09dec8a826c13795,"SERVER-27364 Remove DBConfig::setPrimary

Moves its entire functionality to the 'movePrimary' command.",src/mongo/s/commands/cluster_move_primary_cmd.cpp,+,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->updateDatabase(txn, dbname, dbt));",239,download/mongodb_mongo260.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_enable_sharding_cmd.cpp,-,"Status status = grid.catalogClient(txn)->enableSharding(txn, dbname);",108,download/mongodb_mongo261.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_enable_sharding_cmd.cpp,-,"audit::logEnableSharding(Client::getCurrent(), dbname);",109,download/mongodb_mongo261.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_enable_sharding_cmd.cpp,+,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->enableSharding(txn, dbname));",110,download/mongodb_mongo261.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_enable_sharding_cmd.cpp,+,"audit::logEnableSharding(Client::getCurrent(), dbname);",111,download/mongodb_mongo261.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_enable_sharding_cmd.cpp,-,grid.catalogCache()->invalidate(dbname);,114,download/mongodb_mongo261.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_enable_sharding_cmd.cpp,+,Grid::get(txn)->catalogCache()->invalidate(dbname);,114,download/mongodb_mongo261.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,-,"auto status = grid.catalogCache()->getDatabase(txn, dbname);",235,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,"auto status = Grid::get(txn)->catalogCache()->getDatabase(txn, dbname);",235,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,-,"uassertStatusOK(grid.shardRegistry()->getShard(txn, confIn->getPrimaryId()));",294,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,const auto shard = uassertStatusOK(,294,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,-,"uassertStatusOK(grid.shardRegistry()->getShard(txn, confOut->getPrimaryId()));",448,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,const auto shard = uassertStatusOK(,448,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,Status status = Grid::get(txn)->catalogClient(txn)->enableSharding(,476,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,Grid::get(txn)->catalogCache()->invalidate(outputCollNss.db().toString());,482,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,uassertStatusOK(status);,484,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,confOut = uassertStatusOK(Grid::get(txn)->catalogCache()->getDatabase(,488,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,-,"Status status = grid.catalogClient(txn)->shardCollection(txn,",514,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,uassertStatusOK(,523,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,"Grid::get(txn)->catalogClient(txn)->shardCollection(txn,",524,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,-,confOut = uassertStatusOK(,533,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,-,"grid.catalogCache()->getDatabase(txn, outputCollNss.db().toString()));",533,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,-,auto scopedDistLock = grid.catalogClient(txn)->getDistLockManager()->lock(,540,download/mongodb_mongo262.cpp
c7bf862d8d75fa14801cfe8997a693e05a88594a,SERVER-27366 Remove DBConfig::enableSharding,src/mongo/s/commands/cluster_map_reduce_cmd.cpp,+,Grid::get(txn)->catalogClient(txn)->getDistLockManager()->lock(,542,download/mongodb_mongo262.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,bool supportsWriteConcern(const BSONObj& cmd) const override {,64,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,uassertStatusOK(scopedDbStatus.getStatus());,89,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",96,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,if (!txn->getWriteConcern().usedDefault) {,125,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,txn->getWriteConcern().toBSON());,127,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,"const auto shard = uassertStatusOK(shardRegistry->getShard(txn, shardId));",133,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,auto cmdDropResult = uassertStatusOK(shard->runCommandWithFixedRetryAttempts(,134,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,uassertStatusOK(cmdDropResult.commandStatus);,147,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,appendWriteConcernErrorToCmdResponse(,150,download/mongodb_mongo263.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,"uassertStatusOK(catalogClient->dropCollection(txn, NamespaceString(ns)));",126,download/mongodb_mongo264.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,"uassertStatusOK({scopedCMStatus.getStatus().code(),",177,download/mongodb_mongo264.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",187,download/mongodb_mongo264.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,if (!txn->getWriteConcern().usedDefault) {,205,download/mongodb_mongo264.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,txn->getWriteConcern().toBSON());,207,download/mongodb_mongo264.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,"<< txn->getWriteConcern().toBSON()),",219,download/mongodb_mongo264.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,virtual bool supportsWriteConcern(const BSONObj& cmd) const override {,551,download/mongodb_mongo265.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"auto status = Grid::get(txn)->catalogCache()->getDatabase(txn, dbName);",560,download/mongodb_mongo265.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"log() << ""DROP: "" << nss.ns();",570,download/mongodb_mongo265.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"log() << ""\tdrop going to do passthrough"";",573,download/mongodb_mongo265.cpp
834fe4857af1cd75f2cd70f7682540dbe3a2ced6,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",576,download/mongodb_mongo265.cpp
37e720678f6e468726c6cc775a5dc898d080f0f3,"SERVER-25535 Remove injectExpressionContext().

These methods were formally used to propagate a new ExpressionContext to
stages, accumulators, or expressions which potentially needed to
comparisons. Originally, this was necessary since Pipeline parsing
happened outside of the collection lock and thus could not determine if
there was a default collation on the collection. This meant that the
collation could change after parsing and any operators that might
compare strings would need to know about it.

We have since moved parsing within the lock, so the collation can be
known at parse time and the ExpressionContext should not change. This
patch requires an ExpressionContext at construction time, and disallows
changing the collation on an ExpressionContext.",src/mongo/db/commands/pipeline_command.cpp,+,: uassertStatusOK(CollatorFactoryInterface::get(txn->getServiceContext()),364,download/mongodb_mongo266.cpp
37e720678f6e468726c6cc775a5dc898d080f0f3,"SERVER-25535 Remove injectExpressionContext().

These methods were formally used to propagate a new ExpressionContext to
stages, accumulators, or expressions which potentially needed to
comparisons. Originally, this was necessary since Pipeline parsing
happened outside of the collection lock and thus could not determine if
there was a default collation on the collection. This meant that the
collation could change after parsing and any operators that might
compare strings would need to know about it.

We have since moved parsing within the lock, so the collation can be
known at parse time and the ExpressionContext should not change. This
patch requires an ExpressionContext at construction time, and disallows
changing the collation on an ExpressionContext.",src/mongo/db/commands/pipeline_command.cpp,+,"uassertStatusOK(resolveInvolvedNamespaces(txn, request))));",459,download/mongodb_mongo266.cpp
37e720678f6e468726c6cc775a5dc898d080f0f3,"SERVER-25535 Remove injectExpressionContext().

These methods were formally used to propagate a new ExpressionContext to
stages, accumulators, or expressions which potentially needed to
comparisons. Originally, this was necessary since Pipeline parsing
happened outside of the collection lock and thus could not determine if
there was a default collation on the collection. This meant that the
collation could change after parsing and any operators that might
compare strings would need to know about it.

We have since moved parsing within the lock, so the collation can be
known at parse time and the ExpressionContext should not change. This
patch requires an ExpressionContext at construction time, and disallows
changing the collation on an ExpressionContext.",src/mongo/db/pipeline/expression_context.cpp,-,uassertStatusOK(statusWithCollator.getStatus());,57,download/mongodb_mongo267.cpp
37e720678f6e468726c6cc775a5dc898d080f0f3,"SERVER-25535 Remove injectExpressionContext().

These methods were formally used to propagate a new ExpressionContext to
stages, accumulators, or expressions which potentially needed to
comparisons. Originally, this was necessary since Pipeline parsing
happened outside of the collection lock and thus could not determine if
there was a default collation on the collection. This meant that the
collation could change after parsing and any operators that might
compare strings would need to know about it.

We have since moved parsing within the lock, so the collation can be
known at parse time and the ExpressionContext should not change. This
patch requires an ExpressionContext at construction time, and disallows
changing the collation on an ExpressionContext.",src/mongo/s/commands/cluster_aggregate.cpp,+,collation = uassertStatusOK(CollatorFactoryInterface::get(txn->getServiceContext()),125,download/mongodb_mongo268.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,-,"LOG(1) << ""scheduling fetcher to read remote oplog on "" << _syncSourceHost << "" starting at """,420,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,+,"LOG(logLevel) << ""scheduling fetcher to read remote oplog on "" << _syncSourceHost",422,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,-,"LOG(2) << ""Interrupted by shutdown while checking sync source."";",735,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,+,"LOG(2) << ""Stopping oplog fetcher due to shutdown."";",735,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,-,"LOG(2) << ""Interrupted by waiting for applier to drain while checking sync source."";",742,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,+,"LOG(2) << ""Stopping oplog fetcher because we are waiting for the applier to drain."";",742,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,-,"LOG(2) << ""Interrupted by becoming primary while checking sync source."";",747,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,+,"LOG(2) << ""Stopping oplog fetcher because we are primary."";",747,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,-,"LOG(2) << ""Interrupted by a stop request while checking sync source."";",753,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,+,"LOG(2) << ""Stopping oplog fetcher due to stop request."";",753,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,-,"LOG(1) << ""Canceling oplog query because we have no valid sync source."";",760,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/bgsync.cpp,+,"LOG(1) << ""Stopping oplog fetcher; canceling oplog query because we have no valid sync """,760,download/mongodb_mongo269.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/data_replicator_external_state_impl.cpp,-,"LOG(1) << ""Canceling oplog query because we have to choose a sync source. Current source: """,74,download/mongodb_mongo270.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/data_replicator_external_state_impl.cpp,+,log(),76,download/mongodb_mongo270.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/sync_source_resolver.cpp,-,"log() << ""Blacklisting due to empty oplog on host "" << candidate << "" for """,217,download/mongodb_mongo271.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/sync_source_resolver.cpp,+,"log() << ""Blacklisting "" << candidate << "" due to empty oplog for """,217,download/mongodb_mongo271.cpp
