class,check,variable
807,"[""ap_proxy_http_request_ret"", null, ""ap_proxy_http_request_arg_ret"", null]","[null, null, ""ap_proxy_http_request_ret"", ""ap_proxy_http_request_arg_ret"", null, ""ap_proxy_http_request_arg_ret"", null, null, ""ap_proxy_http_request_arg_ret"", null]"
1739,"[""ajp_msg_create_ret"", null]","[null, null, ""request_rec"", null]"
808,"[""ajp_msg_serialize_cping_ret"", null]","[null, null, ""request_rec"", null]"
809,"[""ajp_ilink_send_ret"", null]","[null, null, ""request_rec"", null]"
810,"[""apr_socket_timeout_get_ret"", null]","[null, null, ""request_rec"", null]"
1743,"[""apr_socket_timeout_set_ret"", null]","[null, null, ""request_rec"", null]"
1740,"[""ajp_ilink_receive_ret"", null]","[null, null, ""request_rec"", null]"
1741,"[""ajp_msg_get_uint8_ret"", null]","[null, null, ""request_rec"", null]"
1742,"[""ajp_msg_get_uint8_arg_ret"", null]","[null, null, ""request_rec"", null, ""ajp_msg_get_uint8_arg_ret""]"
811,"[""ap_get_brigade_ret"", null]","[null, null, ""request_rec"", null, ""apr_brigade_length_arg_ret"", ""char""]"
812,"[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""request_rec"", ""char""]"
813,"[""APR_STATUS_IS_EAGAIN_ret""]","[null, null, ""ap_pass_brigade_ret"", ""request_rec"", ""char""]"
1744,"[""ap_proxyerror_arg"", null, null]","[null, null, ""ap_proxyerror_arg"", null, ""apr_uri_parse_hostinfo_arg""]"
814,"[""ap_proxyerror_arg"", null, null]","[null, null, ""ap_proxyerror_arg_ret"", null, ""apr_pstrcat_arg_ret"", ""apr_uri_parse_hostinfo_arg_ret"", null, ""apr_uri_parse_hostinfo_arg_ret"", null]"
815,"[""ap_proxyerror_arg"", null, null]","[null, null, ""ap_proxyerror_arg_ret"", null, ""apr_pstrcat_arg"", ""int""]"
816,"[""ap_proxyerror_arg"", null, null]","[null, null, ""ap_proxy_connect_to_backend_arg_ret""]"
817,"[""apr_pollset_create_ret"", ""apr_pollset_create_ret"", null]","[null, null, ""apr_pollset_create_ret"", ""ap_proxy_connect_to_backend_arg_ret""]"
818,"[""ap_run_create_connection_ret""]","[null, null, ""ap_proxy_connect_to_backend_arg_ret"", ""ap_proxy_connect_to_backend_arg_ret"", ""ap_proxy_connect_to_backend_arg_ret""]"
819,"[""ap_run_pre_connection_ret"", null, ""ap_run_pre_connection_ret"", null]","[null, null, ""ap_proxy_connect_to_backend_arg_ret"", ""ap_run_pre_connection_ret""]"
820,"[""ap_run_pre_connection_ret"", null, ""ap_run_pre_connection_ret"", null]","[null, null, ""ap_proxy_connect_to_backend_arg_ret"", ""ap_proxy_connect_to_backend_arg_ret"", ""ap_proxy_connect_to_backend_arg_ret""]"
1745,"[""apr_port_t""]","[null, null, ""ap_proxy_connect_to_backend_arg_ret"", null]"
821,"[""apr_pollset_poll_ret"", ""apr_pollset_poll_ret"", null]","[null, null, ""apr_pollset_poll_ret"", ""ap_proxy_connect_to_backend_arg_ret""]"
822,"[""apr_pollset_poll_ret"", ""apr_pollset_poll_ret"", null]","[null, null, ""ap_proxy_connect_to_backend_arg_ret"", null, ""apr_pollset_poll_arg_ret""]"
823,"[""apr_int16_t"", null]","[null, null, ""ap_proxy_connect_to_backend_arg_ret""]"
824,"[""apr_int16_t"", null, ""apr_int16_t"", null]","[null, null, ""proxy_connect_transfer_arg_ret""]"
825,"[""apr_int16_t"", null]","[null, null, ""proxy_connect_transfer_arg_ret""]"
826,"[""apr_pollfd_t"", null, null, ""apr_socket_close_arg_ret""]","[null, null, ""proxy_connect_transfer_arg_ret""]"
827,"[""apr_pollfd_t"", null, null, ""apr_socket_close_arg_ret""]","[null, null, ""proxy_connect_transfer_arg_ret"", null]"
828,"[""get_path_param_ret""]","[null, null, ""get_cookie_param_arg"", null, ""get_path_param_ret"", ""find_route_worker_arg"", null]"
829,"[""get_cookie_param_ret""]","[null, null, ""get_cookie_param_arg_ret"", null, ""get_cookie_param_ret"", ""find_route_worker_arg"", null]"
830,"[""strchr_ret"", ""strchr_ret""]","[null, null, ""get_cookie_param_arg_ret"", null, ""strchr_ret""]"
831,"[""strcmp_ret"", ""find_route_worker_ret""]","[null, null, ""find_route_worker_arg_ret"", null, ""strcmp_arg_ret"", ""find_route_worker_ret"", null, ""strcmp_arg_ret""]"
832,"[""PROXY_THREAD_LOCK_ret"", ""PROXY_THREAD_LOCK_ret"", null]","[null, null, ""PROXY_THREAD_LOCK_ret"", "" balancer lbmethod finder_arg"", null, ""PROXY_THREAD_LOCK_arg_ret"", null]"
833,"[""PROXY_THREAD_UNLOCK_ret"", ""PROXY_THREAD_UNLOCK_ret"", null]","[null, null, ""PROXY_THREAD_UNLOCK_ret"", "" balancer lbmethod finder_arg_ret"", null, ""PROXY_THREAD_UNLOCK_arg_ret"", null]"
834,"[""int""]","[null, null, ""ap_proxy_retry_worker_arg_ret"", ""proxy_balancer"", null, ""ap_proxy_retry_worker_arg_ret"", null]"
835,"[""PROXY_THREAD_LOCK_ret"", ""PROXY_THREAD_LOCK_ret"", null]","[null, null, ""PROXY_THREAD_LOCK_ret"", ""find_session_route_arg"", null, ""PROXY_THREAD_LOCK_arg_ret"", null]"
836,"[""""]","[null, null, ""find_session_route_arg_ret"", null, "" balancer lbmethod updatelbstatus_arg_ret"", null, ""strcmp_arg_ret""]"
1746,"[""PROXY_THREAD_UNLOCK_ret"", ""PROXY_THREAD_UNLOCK_ret"", null]","[null, null, ""PROXY_THREAD_UNLOCK_ret"", ""find_session_route_arg_ret"", null, ""PROXY_THREAD_UNLOCK_arg_ret"", null]"
1747,"[""find_best_worker_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg_ret"", null]","[null, null, ""find_best_worker_arg_ret"", null, ""find_best_worker_arg_ret"", null]"
837,"[""find_best_worker_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg_ret"", null]","[null, null, ""rewrite_url_arg_ret"", null, ""find_best_worker_arg_ret"", null, ""rewrite_url_arg_ret"", null, ""rewrite_url_arg_ret""]"
838,"[""PROXY_THREAD_LOCK_ret"", ""PROXY_THREAD_LOCK_ret"", null]","[null, null, ""PROXY_THREAD_LOCK_ret"", ""request_rec"", null, ""PROXY_THREAD_LOCK_arg_ret"", null]"
839,"[""request_rec"", null, ""int""]","[null, null, ""PROXY_THREAD_LOCK_ret"", ""request_rec"", null, ""PROXY_THREAD_LOCK_arg_ret"", null, ""proxy_worker"", null, ""int""]"
840,"[""PROXY_THREAD_UNLOCK_ret"", ""PROXY_THREAD_UNLOCK_ret"", null]","[null, null, ""PROXY_THREAD_UNLOCK_ret"", ""request_rec"", null, ""PROXY_THREAD_UNLOCK_arg_ret"", null]"
841,"[""PROXY_THREAD_UNLOCK_ret"", ""PROXY_THREAD_UNLOCK_ret"", null]","[null, null, ""request_rec"", null, ""PROXY_THREAD_UNLOCK_arg_ret"", null]"
1928,"[""apr_table_get_ret""]","[""ap_set_content_type_arg_ret""]"
842,"[""apr_table_get_ret""]","[""ap_set_content_type_arg_ret"", ""proxy_balancer"", ""ap_proxy_get_worker_arg_ret"", null]"
1748,"[""apr_table_get_ret""]","[""ap_set_content_type_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg"", null, null]"
1966,"[""apr_table_get_ret""]","[""ap_rprintf_arg_ret""]"
843,"[""apr_table_get_ret""]","[null, ""ap_set_content_type_arg_ret""]"
844,"[""apr_table_get_ret""]","[""ap_get_server_name_ret"", ""ap_get_server_name_arg_ret"", null]"
845,"[""apr_table_get_ret""]","[""ap_get_server_description_ret"", ""ap_get_server_name_arg_ret"", null]"
846,"[""apr_table_get_ret""]","[""ap_get_server_built_ret"", ""ap_get_server_name_arg_ret"", null]"
1749,"[""apr_table_get_ret""]","[""ap_get_server_name_arg_ret""]"
847,"[""apr_table_get_ret""]","[""ap_get_server_name_arg_ret"", ""proxy_balancer"", ""ap_proxy_get_worker_arg_ret"", null]"
848,"[""strcmp_ret""]","[""ap_get_server_name_arg_ret"", ""proxy_balancer"", null, ""proxy_balancer"", null, null]"
849,"[""strcmp_ret""]","[""ap_get_server_name_arg_ret"", ""proxy_balancer"", null, null]"
850,"[""proxy_balancer"", null]","[""ap_get_server_name_arg_ret""]"
851,"[""apr_table_get_ret""]","[""ap_escape_uri_ret"", ""ap_rprintf_arg_ret"", ""ap_rprintf_arg_ret"", null, ""proxy_balancer"", ""ap_proxy_get_worker_arg_ret"", null, null]"
852,"[""apr_table_get_ret""]","[""ap_rprintf_arg_ret"", ""PROXY_WORKER_IS_USABLE_arg"", ""ap_proxy_get_worker_arg_ret"", null]"
1750,"[""apr_table_get_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]"
1929,"[""PROXY_WORKER_IS_USABLE_arg"", null, null, null]","[""ap_rprintf_arg_ret""]"
853,"[""PROXY_WORKER_IS_USABLE_ret""]","[""ap_rprintf_arg_ret""]"
854,"[""PROXY_WORKER_IS_INITIALIZED_ret""]","[""ap_rprintf_arg_ret""]"
1751,"[""apr_table_get_ret""]","[""apr_strfsize_ret"", ""ap_rprintf_arg_ret""]"
1967,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret""]"
855,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret"", """", ""ap_proxy_get_worker_arg_ret"", null]"
1930,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret"", null]"
856,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret"", ""ap_rprintf_arg_ret"", null, null]"
1752,"["""", ""recalc_factors_arg_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", null]"
1753,"["""", null, null, null]","[""ap_rprintf_arg_ret""]"
857,"["""", ""recalc_factors_arg_ret""]","[""ap_escape_uri_ret"", ""ap_rprintf_arg_ret"", null]"
858,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret"", ""recalc_factors_arg_ret"", ""ap_proxy_get_worker_arg_ret"", null]"
859,"["""", ""recalc_factors_arg_ret""]","[""ap_rprintf_arg_ret"", null, null]"
860,"[""apr_table_get_ret""]","[""ap_psignature_ret"", ""ap_rprintf_arg_ret""]"
861,"[""apr_socket_send_arg"", null]","[null, null, null]"
862,"[""apr_socket_send_ret"", null]","[null, null, ""apr_socket_send_ret"", null]"
863,"[""ilink_read_arg"", null]","[null, null, null]"
864,"[""ilink_read_ret"", null]","[null, null, ""ilink_read_ret"", null]"
865,"[""ajp_msg_check_header_ret"", null]","[null, null, null]"
866,"[""ilink_read_ret"", null]","[null, null, ""ilink_read_ret"", null, null, ""apr_size_t""]"
867,"[""ilink_read_ret"", null]","[null, null, null, null, ""ajp_msg_check_header_arg_ret"", null, ""ajp_msg_check_header_arg_ret"", null, ""apr_size_t""]"
868,"[""int""]","[null, null, ""proxy_interpolate_arg_ret""]"
869,"[""ap_get_module_config_ret"", null, null]","[null, null, ""ap_proxyerror_arg_ret""]"
870,"[""ap_get_module_config_ret"", null, null, ""ap_proxyerror_arg_ret"", null, ""ap_proxyerror_arg_ret"", null, ""ap_proxyerror_arg_ret"", null]","[null, null, ""ap_proxyerror_arg_ret""]"
871,"[""strchr_ret"", ""ap_regexec_arg""]","[null, null, ""ap_proxyerror_arg_ret"", ""ap_proxyerror_arg_ret"", null]"
872,"[""strchr_ret"", ""ap_regexec_arg""]","[null, null, ""matcher_arg_ret"", ""matcher_ret"", ""matcher_arg_ret"", ""apr_pstrndup_arg_ret""]"
873,"[""strcmp_ret"", ""ap_regexec_ret"", ""strcasecmp_ret"", ""strncasecmp_ret"", ""strlen_ret"", "" struct proxy_remote"", ""int"", null, ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg"", ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg""]","[null, null, ""ap_proxy_pre_request_arg_ret"", null]"
874,"[""strcmp_ret"", ""ap_regexec_ret"", ""strcasecmp_ret"", ""strncasecmp_ret"", ""strlen_ret"", "" struct proxy_remote"", ""int"", null, ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg"", ""ap_strchr_c_ret"", ""proxy_run_scheme_handler_arg""]","[null, null, ""proxy_run_scheme_handler_arg_ret"", null, ""strlen_arg_ret"", ""AP_PROXY_RUN_arg""]"
875,"[null, ""proxy_run_scheme_handler_ret""]","[null, null, ""proxy_run_scheme_handler_arg_ret"", null, ""proxy_run_scheme_handler_arg_ret"", ""apr_pstrndup_arg_ret""]"
876,"[""ap_proxy_get_worker_ret""]","[null, null, ""cmd_parms"", null, ""ap_proxy_add_worker_arg_ret"", null, ""apr_pstrdup_ret""]"
877,"[""int""]","[null, null, ""cmd_parms"", null, ""apr_table_entry_t"", ""int"", ""set_worker_param_arg"", ""apr_table_entry_t"", ""int"", ""strchr_ret"", ""ap_proxy_add_worker_arg_ret"", null]"
1754,"[""ap_proxy_is_ipaddr_ret""]","[""inet_ntoa_ret"", null, null, null]"
878,"[""ap_proxy_is_domainname_ret""]","[null, null, null, ""ap_proxy_is_domainname_arg_ret"", null]"
879,"[""ap_proxy_is_hostname_ret""]","[null, null, null, ""ap_proxy_is_hostname_arg_ret"", null]"
880,"[""ap_proxy_is_ipaddr_ret""]","[null, ""ap_proxy_is_word_arg_ret"", null]"
881,"[""ap_proxy_get_worker_ret""]","[null, null, ""cmd_parms"", null, ""PROXY_COPY_CONF_PARAMS_arg_ret"", ""ap_proxy_add_worker_arg_ret"", ""ap_proxy_add_worker_arg_ret""]"
882,"[""int""]","[null, null, ""cmd_parms"", null, ""apr_table_entry_t"", ""int"", ""set_worker_param_arg"", ""apr_table_entry_t"", ""int"", ""apr_table_setn_arg_ret"", ""PROXY_COPY_CONF_PARAMS_arg_ret"", ""ap_proxy_add_worker_arg_ret""]"
883,"[""strcmp_ret""]","[""ap_rprintf_arg"", ""proxy_balancer"", null, ""proxy_balancer"", null, null]"
884,"[""strcmp_ret""]","[""ap_rprintf_arg"", ""proxy_balancer"", null, null]"
885,"[""proxy_balancer"", null]","[""ap_rprintf_arg""]"
1755,"[""proxy_balancer"", null]","[""ap_rprintf_arg_ret""]"
1756,"[""proxy_balancer"", null]","[""ap_rprintf_arg_ret"", ""proxy_worker"", null, null]"
1968,"[""proxy_worker"", null, null, null]","[""ap_rprintf_arg_ret""]"
1757,"[""proxy_worker"", null, null, null]","[""ap_rprintf_arg_ret"", ""proxy_worker"", null, null, null]"
1758,"[""proxy_worker"", null, null, null]","[""apr_strfsize_ret"", ""ap_rprintf_arg_ret""]"
886,"[""strrchr_ret"", ""apr_pstrcat_arg""]","[null, null, ""ap_construct_url_arg_ret"", null, ""apr_pcalloc_ret"", null]"
887,"[""strlen_arg"", null]","[null, null, ""request_rec"", null, ""ftp_getrc_msg_arg""]"
888,"[""strlen_arg"", null]","[null, null, ""request_rec"", null, ""ftp_getrc_msg_ret"", ""apr_pstrdup_arg""]"
889,"[""int""]","[""apr_uri_unparse_ret"", null, null, ""request_rec""]"
890,"[""char""]","[null, null, ""ap_proxyerror_arg"", null, ""strncasecmp_arg"", ""char""]"
1759,"[""strncasecmp_ret""]","[null, null, ""ap_proxyerror_arg"", null, ""strncasecmp_arg_ret""]"
891,"[""strncasecmp_ret""]","[null, null, ""ap_proxyerror_arg_ret"", null, ""apr_psprintf_arg_ret"", ""apr_sockaddr_info_get_arg"", ""apr_uri_port_of_scheme_ret""]"
892,"[""PROXY_THREAD_LOCK_ret"", ""PROXY_THREAD_LOCK_ret"", null]","[null, null, ""PROXY_THREAD_LOCK_ret"", ""ap_proxyerror_arg_ret"", null]"
893,"[""PROXY_THREAD_UNLOCK_ret"", ""PROXY_THREAD_UNLOCK_ret"", null]","[null, null, ""PROXY_THREAD_UNLOCK_ret"", ""ap_proxyerror_arg_ret"", null]"
894,"[""ap_proxy_connect_backend_ret""]","[null, null, ""ap_proxyerror_arg_ret"", null, ""ap_proxy_checkproxyblock_arg_ret"", ""apr_pstrcat_arg_ret""]"
895,"[""ap_proxy_connect_backend_ret""]","[null, null, ""proxy_ftp_cleanup_arg_ret"", null]"
896,"[""parse_epsv_reply_ret""]","[null, null, ""ftp_proxyerror_arg_ret"", null, ""parse_epsv_reply_ret""]"
1763,"[""apr_socket_create_ret"", ""apr_socket_create_ret"", null]","[null, null, ""apr_socket_create_ret"", ""ftp_proxyerror_arg_ret""]"
1760,"[""apr_socket_opt_set_ret"", ""ap_proxy_checkproxyblock_arg_ret"", null, ""apr_socket_opt_set_ret""]","[null, null, ""apr_socket_opt_set_ret"", ""proxy_ftp_cleanup_arg_ret""]"
1761,"[""apr_socket_opt_set_ret"", null, ""apr_socket_opt_set_ret"", null]","[null, null, ""apr_socket_opt_set_ret"", ""proxy_ftp_cleanup_arg_ret""]"
1762,"[""apr_socket_connect_ret"", null]","[null, null, ""apr_socket_connect_ret"", ""proxy_ftp_cleanup_arg_ret"", null, ""apr_socket_connect_arg_ret""]"
897,"[""sscanf_ret"", ""sscanf_arg_ret"", ""apr_pstrcat_arg""]","[null, null, ""ftp_proxyerror_arg_ret"", null, ""sscanf_arg_ret"", ""sscanf_arg_ret"", ""sscanf_arg_ret"", ""sscanf_arg_ret"", ""apr_sockaddr_info_get_arg""]"
898,"[""apr_socket_opt_set_ret"", ""apr_socket_opt_set_ret"", null]","[null, null, ""apr_socket_opt_set_ret"", ""proxy_ftp_cleanup_arg_ret""]"
899,"[""apr_socket_bind_ret"", ""apr_socket_bind_ret"", null]","[null, null, ""apr_socket_bind_ret"", ""proxy_ftp_cleanup_arg_ret"", ""apr_socket_bind_arg_ret""]"
900,"[""apr_socket_listen_ret"", ""apr_socket_listen_ret"", null]","[null, null, ""apr_socket_listen_ret"", ""proxy_ftp_cleanup_arg_ret"", ""apr_socket_bind_arg_ret""]"
1764,"[""proxy_ftp_command_ret""]","[null, null, ""ftp_proxyerror_arg_ret"", null]"
901,"[""apr_toupper_ret"", ""apr_table_setn_arg"", ""proxy_ftp_command_arg""]","[null, null, ""ap_set_content_type_arg_ret"", null, ""apr_table_setn_arg_ret""]"
902,"[""ap_set_content_type_arg_ret"", null]","[null, null, ""ap_set_content_type_arg_ret"", null, ""ap_set_content_type_arg_ret"", null]"
903,"[""mktime_ret""]","[null, null, ""ap_set_content_type_arg_ret"", null, null]"
904,"[""ap_set_content_type_arg_ret"", null, ""proxy_ftp_command_arg"", ""ap_set_content_type_arg_ret"", null]","[null, null, ""ap_set_content_type_arg_ret"", null, ""ap_set_content_type_arg_ret"", null]"
905,"[""apr_socket_accept_ret"", null]","[null, null, ""apr_socket_accept_ret"", ""ap_set_content_type_arg_ret""]"
906,"[""ap_run_create_connection_ret""]","[null, null, ""proxy_ftp_cleanup_arg_ret"", null]"
907,"[""ap_run_pre_connection_ret"", null, ""ap_run_pre_connection_ret"", null]","[null, null, ""proxy_ftp_cleanup_arg_ret"", null, ""ap_run_pre_connection_ret""]"
908,"[""apr_tolower_ret""]","[""proxy_ftp_command_arg"", ""proxy_ftp_cleanup_arg_ret"", ""proxy_ftp_cleanup_arg_ret"", null]"
1765,"[""proxy_ftp_cleanup_arg_ret"", null]","[null, null, ""proxy_ftp_cleanup_arg_ret"", null]"
909,"[""proxy_ftp_cleanup_arg_ret"", null]","[""getpid_ret"", null, null, ""proxy_ftp_cleanup_arg_ret"", null, ""apr_brigade_length_arg_ret""]"
910,"[""APR_BUCKET_IS_EOS_ret"", ""APR_BRIGADE_LAST_ret""]","[null, null, ""proxy_ftp_cleanup_arg_ret"", null]"
911,"[""apr_socket_accept_arg_ret""]","[null, null, ""proxy_ftp_cleanup_arg_ret"", null]"
912,"[""sc_for_req_method_by_id_ret"", ""sc_for_req_method_by_id_ret"", null]","[null, null, ""sc_for_req_method_by_id_arg_ret"", null, ""sc_for_req_method_by_id_arg_ret"", ""sc_for_req_method_by_id_ret""]"
913,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret"", ""ap_get_server_name_ret"", ""ajp_msg_append_uint16_ret"", ""ajp_msg_append_uint8_ret"", ""ajp_msg_append_uint16_ret""]","[null, null, ""ap_get_server_name_arg_ret"", null]"
914,"[""ajp_msg_append_uint16_ret""]","[null, null, ""ap_get_server_name_arg_ret"", null]"
1766,"[""ajp_msg_append_string_ret""]","[null, null, ""ap_get_server_name_arg_ret"", null]"
915,"[""ajp_msg_append_string_ret""]","[null, null, ""ap_get_server_name_arg_ret"", null, ""apr_uint32_t"", ""apr_table_entry_t"", ""apr_uint32_t"", ""ajp_msg_append_string_arg"", ""apr_table_entry_t"", ""apr_uint32_t"", ""ajp_msg_append_string_arg""]"
1931,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret""]","[null, null, ""ap_get_server_name_arg_ret"", null]"
1767,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret""]","[null, null, ""ap_proxy_ssl_val_arg_ret"", null]"
916,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_uint16_ret"", ""atoi_ret""]","[null, null, ""ap_proxy_ssl_val_arg_ret"", null]"
917,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret""]","[null, null, ""ap_proxy_ssl_val_arg_ret"", null, ""ajp_msg_append_string_arg_ret"", ""apr_itoa_ret""]"
918,"[""ajp_msg_append_uint8_ret"", ""ajp_msg_append_string_ret"", ""ajp_msg_append_string_ret""]","[null, null, ""ap_proxy_ssl_val_arg_ret"", null, ""apr_table_entry_t"", ""apr_uint32_t"", ""ajp_msg_append_string_arg_ret"", ""apr_table_entry_t"", ""apr_uint32_t"", ""apr_itoa_ret""]"
1768,"[""ajp_msg_append_uint8_ret""]","[null, null, ""ap_proxy_ssl_val_arg_ret"", null]"
919,"[""ajp_msg_get_uint16_ret"", null]","[null, null, ""ap_proxy_cookie_reverse_map_arg"", null]"
1769,"[""ajp_msg_get_uint16_ret"", null]","[null, null, ""ap_proxy_cookie_reverse_map_arg"", null, ""ajp_msg_get_uint16_arg_ret""]"
920,"[""long_res_header_for_sc_ret"", null]","[null, null, ""ap_proxy_cookie_reverse_map_arg"", null, ""ajp_msg_get_uint16_arg_ret""]"
1770,"[""ajp_msg_get_string_ret"", null]","[null, null, ""ap_proxy_cookie_reverse_map_arg"", null]"
921,"[""ajp_msg_get_string_ret"", null]","[null, null, ""ap_proxy_location_reverse_map_arg_ret"", null, ""int"", ""strcasecmp_arg_ret"", ""strlen_arg_ret""]"
922,"[""strcasecmp_ret""]","[null, null, ""ap_set_content_type_arg_ret"", null]"
923,"[""ajp_msg_create_ret"", null]","[null, null, ""ajp_marshal_into_msgb_arg"", null]"
924,"[""ajp_marshal_into_msgb_ret"", null]","[null, null, ""ajp_marshal_into_msgb_arg_ret"", null]"
925,"[""ajp_ilink_send_ret"", null]","[null, null, ""ajp_marshal_into_msgb_arg_ret"", null]"
926,"[""ajp_msg_reuse_ret"", null]","[null, null, ""request_rec"", null]"
927,"[""ajp_ilink_receive_ret"", null]","[null, null, ""request_rec"", null, ""ajp_msg_peek_uint8_arg_ret""]"
928,"[""ajp_msg_get_uint8_ret"", null]","[null, null, ""ajp_unmarshal_response_arg"", null]"
929,"[""ajp_msg_get_uint8_arg_ret"", null]","[null, null, ""ajp_unmarshal_response_arg"", null, ""ajp_msg_get_uint8_arg_ret""]"
930,"[""ajp_msg_get_uint16_arg_ret"", ""apr_uint16_t""]","[null, null, ""request_rec"", null, ""ajp_msg_get_uint16_arg_ret"", ""apr_uint16_t""]"
931,"[""ajp_send_header_ret"", null]","[null, null, ""ajp_send_header_ret"", ""ajp_send_header_arg_ret"", null, ""proxy_conn_rec"", null, null, null, ""proxy_conn_rec"", null, null]"
932,"[""ajp_alloc_data_msg_ret"", null]","[null, null, ""is_idempotent_arg_ret"", null]"
933,"[""strcasecmp_ret"", ""strcasecmp_arg_ret""]","[null, null, ""is_idempotent_arg_ret"", null]"
934,"[""ap_get_brigade_ret"", null]","[null, null, ""get_content_length_arg_ret"", null]"
935,"[""APR_BUCKET_IS_EOS_ret"", ""APR_BRIGADE_LAST_ret""]","[null, null, ""get_content_length_arg_ret"", null]"
936,"[""strcasecmp_ret"", ""strcasecmp_arg_ret""]","[null, null, ""get_content_length_arg_ret"", null, null, null, ""ajp_alloc_data_msg_arg_ret"", ""ajp_alloc_data_msg_arg_ret"", null]"
937,"[""apr_brigade_flatten_ret"", null]","[null, null, ""apr_brigade_flatten_ret"", ""get_content_length_arg_ret"", null]"
938,"[""strcasecmp_ret"", ""strcasecmp_arg_ret""]","[null, null, ""get_content_length_arg_ret"", null, null, ""apr_brigade_flatten_arg_ret""]"
939,"[""ajp_send_data_msg_ret"", null]","[null, null, ""ajp_send_data_msg_ret"", ""get_content_length_arg_ret"", null, ""proxy_conn_rec"", null, null, null, ""proxy_conn_rec"", null, null]"
940,"[""get_content_length_ret""]","[null, null, ""ajp_send_data_msg_ret"", ""get_content_length_arg_ret"", null, null, ""get_content_length_ret""]"
941,"[""ajp_read_header_ret"", null]","[null, null, ""ajp_read_header_ret"", ""ajp_read_header_arg_ret"", null, ""proxy_conn_rec"", null, null, null, ""proxy_conn_rec"", null, null]"
942,"[""APR_BUCKET_IS_EOS_ret"", ""APR_BRIGADE_LAST_ret""]","[null, null, ""ajp_read_header_ret"", ""ajp_parse_type_arg_ret"", null]"
943,"[""ap_get_brigade_ret"", null]","[null, null, ""ap_get_brigade_ret"", ""ajp_parse_type_arg_ret"", null]"
944,"[""apr_brigade_flatten_ret"", null]","[null, null, ""apr_brigade_flatten_ret"", ""ajp_parse_type_arg_ret"", null]"
945,"[""ajp_send_data_msg_ret"", null]","[null, null, ""ajp_send_data_msg_ret"", ""ajp_parse_type_arg_ret"", null]"
1771,"[""int""]","[null, null, ""ajp_parse_type_arg_ret"", null]"
946,"[""int""]","[null, null, ""ajp_parse_data_arg_ret"", null]"
947,"[""ap_pass_brigade_ret"", null]","[null, null, ""ajp_parse_data_arg_ret"", ""ajp_parse_data_arg_ret"", null, null]"
948,"[""ap_pass_brigade_ret"", null]","[null, null, ""ajp_parse_data_arg_ret""]"
949,"[""ajp_read_header_ret"", null]","[null, null, ""ajp_read_header_ret"", ""ajp_read_header_arg_ret"", null]"
950,"[""int"", ""int""]","[null, null, ""ajp_parse_type_arg_ret"", null, ""int"", ""int""]"
951,"[""int"", ""int""]","[null, null, ""ajp_parse_type_arg_ret"", null, ""proxy_conn_rec"", null, null, null, ""proxy_conn_rec"", null, null]"
952,"[""int""]","[null, null, ""ajp_read_header_ret"", ""ajp_parse_type_arg_ret"", null, ""proxy_conn_rec"", null, null, null, ""proxy_conn_rec"", null, null]"
1933,"[""strncasecmp_ret""]","[null, null, ""ap_proxy_determine_connection_arg"", null, ""strncasecmp_arg_ret""]"
953,"[""ajp_handle_cping_cpong_ret"", null]","[null, null, ""ajp_handle_cping_cpong_ret"", ""ajp_handle_cping_cpong_arg_ret"", null, ""ap_proxy_connect_backend_arg_ret"", null, null, ""ap_proxy_connect_backend_arg_ret"", null]"
954,"[""ap_proxy_canon_netloc_ret"", null]","[null, null, ""request_rec"", ""ap_proxy_canon_netloc_ret""]"
1772,"["" struct dirconn_entry"", ""memset_arg_ret"", null, ""memset_arg_ret"", null, "" struct dirconn_entry"", null, null]","[""inet_ntoa_ret"", null, null, null, ""proxy_get_host_of_request_ret""]"
1934,"["" struct dirconn_entry"", ""memset_arg_ret"", null, ""memset_arg_ret"", null, "" struct dirconn_entry"", null, null]","[""inet_ntoa_ret"", null, null, null]"
955,"[""apr_sockaddr_info_get_ret"", null]","[null, null, null, ""proxy_get_host_of_request_ret""]"
