sha,message,issue,file_name,old_file,new_file,patch_file
dc13914cd698b49cbae491c1e1aebbcd44fbe932,"ENH: Create cmXMLSafe to help escapes in XML

This class provides easy syntax to efficiently insert blocks of data
into XML documents with proper escapes.  It replaces the old
cmCTest::MakeXMLSafe and cmSystemTools::MakeXMLSafe methods which
allocated extra memory instead of directly streaming the data.",[],Source/cmCTest.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_509.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_509.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_509.cpp
447f5b303eab1b076f49ed52af90e554160dddc6,"ENH: Divide CTest file submission list by part

This splits the list of files for CTest to submit into those belonging
to each part.  The set is recombined just before submission.  Later this
will allow piecewise submissions.",[],Source/CTest/cmCTestCoverageHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_510.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_510.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_510.cpp
ae7f2b47b3f94ec023f19474755cc76a2c0c6edc,"COMP: Fix unused yyunput warning in lexer

This adds the ""nounput"" option to the flex input file so that yyunput is
not generated.  The function is static but not used so some compilers
warn.",[],Source/cmCommandArgumentLexer.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_511.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_511.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_511.cpp
ae28ec9f243e2fd6a6d4462e890249cd43dd318a,"ENH: Preserve <pkg>_FIND_XXX vars in find_package

When the find_package command loads a module it sets several
<pkg>_FIND_XXX variables to communicate information about the command
invocation to the module.  This restores the original state of the
variables when the command returns.  This behavior is useful when a
find-module recursively calls find_package with NO_MODULE so that the
inner call does not change the values in the find-module.",[],Source/cmFindPackageCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_512.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_512.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_512.cpp
994262e5cc05abfb96da9af38f8d84988405ea5b,"ENH: Improve find_package version numbering

Make the number of version components specified explicitly available.
Set variables for unspecified version components to ""0"" instead of
leaving them unset.  This simplifies version number handling for find-
and config-modules.  Also support a fourth ""tweak"" version component
since some packages use them.",[],Source/cmFindPackageCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_513.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_513.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_513.cpp
816ee0f83cd9775e3b378fe3b074efe06d6b29a6,"ENH: New link line item ordering algorithm

This change introduces a new algorithm for link line construction.  The
order it computes always begins with the exact link line specified by
the user.  Dependencies of items specified by the user are tracked, and
those that are not already satisified by the line are appended to it at
the end with minimal repeats.  This restores the behavior of CMake 2.4
and below while still fixing some of its bugs.  See issue #7546.",[u'https://gitlab.kitware.com/cmake/cmake/issues/7546'],Source/cmComputeLinkDepends.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_514.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_514.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_514.cpp
bb7b27e417b72d0387af5393b81ed35deab52c4b,ENH: add initial ctest -j feature,[],Source/CTest/cmCTestTestHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_515.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_515.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_515.cpp
68dfcefbcb755018ddadfa8bf132114a1b3fa28c,"COMP: sprintf warnings. DWORD should use %ld rather than %d. Also, const char *p, a shadowed variable warning.",[],Source/kwsys/SystemTools.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_516.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_516.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_516.cpp
52898fe9250aaa16904640874852c45bfc4c325b,"BUG: Fix Fortran dependency parser preprocessor handling crash.

  - Do not crash if a #elseif occurs out of order
  - Recognize preprocessor directives only at the beginning of lines.
  - See issue #6855",[u'https://gitlab.kitware.com/cmake/cmake/issues/6855'],Source/cmDependsFortranLexer.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_517.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_517.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_517.cpp
5233b75a777b0f3379408291e6f32b0eb15c2f54,"ENH: Improve handling of old-style compatibility.

  - Remove CMP_0001 (no slash in target name) and restore
    old CMAKE_BACKWARDS_COMPATIBILITY check for it
  - Replace all checks of CMAKE_BACKWARDS_COMPATIBILITY
    with cmLocalGenerator::NeedBackwardsCompatibility calls
  - Create new CMP_0001 to determine whether or not
    CMAKE_BACKWARDS_COMPATIBILITY is used.
    (old = use, new = ignore)
  - Show CMAKE_BACKWARDS_COMPATIBILITY in cache only when
    CMP_0001 is set to OLD or WARN
  - Update documentation of cmake_policy and cmake_minimum_required
    to indicate their relationship and the 2.4 version boundary
  - When no cmake policy version is set in top level makefile
    implicitly call cmake_policy(VERSION 2.4) which restores
    CMAKE_BACKWARDS_COMPATIBILITY and other 2.4 compatibility
  - Fix tests MakeClean and Preprocess to call
    cmake_policy(VERSION 2.6) because they depend on new policies",[],Source/cmake.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_518.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_518.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_518.cpp
