class,class_size,check,variable
2434,2,"[""ap_is_url_ret""]","[""APLOGNO_ret"", null, null, ""ap_construct_url_arg_ret"", ""ap_construct_url_arg_ret"", null, ""ap_is_url_arg_ret""]"
728,1,"[""ap_strchr_c_ret"", ""strncmp_ret"", ""strcmp_ret"", ""apr_pstrcat_arg""]","[""APLOGNO_ret"", null, null, ""ap_construct_url_arg_ret"", ""ap_construct_url_arg_ret"", null]"
729,1,"[""strlen_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_construct_url_arg_ret"", ""ap_construct_url_arg_ret"", null]"
730,1,"[""strcasecmp_ret""]","[""ap_escape_html_ret"", ""ap_set_content_type_arg_ret"", null]"
2711,4,"[""strcasecmp_ret""]","[""request_rec""]"
2435,2,"[""strcasecmp_ret"", ""char""]","[""request_rec"", ""char"", null]"
2712,6,"[""strcasecmp_ret""]","[""request_rec"", ""ap_escape_uri_ret"", ""ap_escape_html_ret"", null]"
731,1,"[""int""]","[""imap_reply_arg_ret""]"
732,1,"[""ap_internal_redirect_handler_arg"", null, null, null]","[""APLOGNO_ret"", null, null, ""ap_internal_redirect_handler_arg"", ""ap_internal_redirect_handler_arg"", null]"
733,1,"[""rewritemap_program_child_ret"", null, ""rewritemap_program_child_arg_ret"", null, ""rewritemap_program_child_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""rewritemap_program_child_ret"", ""server_rec"", ""rewritemap_entry"", null]"
2436,2,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_open_ret"", ""request_rec"", ""apr_file_open_arg_ret""]"
734,1,"[""apr_dbm_open_ex_ret"", ""apr_dbm_open_ex_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_dbm_open_ex_ret"", ""request_rec"", ""apr_dbm_open_ex_arg_ret""]"
735,1,"[""dbd_acquire_ret"", ""apr_dbd_pvselect_arg""]","[""APLOGNO_ret"", null, null, ""dbd_acquire_arg_ret""]"
736,1,"[""apr_dbd_pvselect_ret""]","[""APLOGNO_ret"", null, null, ""dbd_acquire_arg_ret"", ""apr_dbd_error_ret"", ""apr_dbd_pvselect_arg_ret""]"
737,1,"[""apr_dbd_get_row_ret""]","[""APLOGNO_ret"", null, null, ""dbd_acquire_arg_ret"", ""apr_dbd_error_ret"", ""apr_dbd_pvselect_arg_ret""]"
738,1,"[""apr_global_mutex_lock_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_global_mutex_lock_ret"", ""request_rec""]"
739,1,"[""apr_global_mutex_unlock_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_global_mutex_unlock_ret"", ""request_rec""]"
740,1,"[""apr_stat_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_stat_ret"", ""rewritelog_arg"", ""apr_hash_get_ret"", null]"
2437,2,"[""apr_stat_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_stat_ret"", ""rewritelog_arg_ret"", ""apr_hash_get_ret"", null]"
741,1,"[""strncasecmp_ret""]","[""APLOGNO_ret"", null, null, ""cmd_parms"", null]"
742,1,"[""cmd_parseflagfield_arg_ret"", null, null, ""cmd_parseflagfield_arg_ret"", null, null, ""cmd_parseflagfield_arg_ret"", null, null, ""cmd_parseflagfield_arg_ret"", ""ap_expr_parse_cmd_arg"", null]","[""APLOGNO_ret"", null, null, ""ap_expr_parse_cmd_arg"", null, ""parseargline_arg_ret"", ""ap_expr_parse_cmd_arg"", null, null, ""ap_expr_parse_cmd_arg"", null, null]"
743,1,"[""strlen_ret"", ""rewritelog_arg"", null, null]","[null, null, ""rewritelog_arg"", ""apply_rewrite_rule_arg_ret"", null, ""rewritelog_arg"", null, ""rewritelog_arg"", null, null]"
744,1,"[""int"", ""apply_rewrite_rule_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""rewritelog_arg_ret"", ""apply_rewrite_rule_arg_ret"", null, ""rewritelog_arg_ret"", null, ""apply_rewrite_rule_arg_ret"", null]"
745,1,"[""init_cache_ret""]","[""APLOGNO_ret"", null, null, ""apr_global_mutex_child_init_ret"", ""server_rec""]"
746,1,[null],"[""APLOGNO_ret"", null, null, ""rewritelog_arg_ret"", ""rewritelog_arg_ret"", null]"
747,1,"[""ap_allow_options_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_allow_options_arg_ret"", ""ap_allow_options_arg_ret"", null]"
748,1,"[""apr_tolower_ret""]","[""APLOGNO_ret"", null, null, ""request_rec"", ""request_rec"", null, ""char""]"
749,1,"[""apr_isspace_arg_ret""]","[""APLOGNO_ret"", null, null, ""request_rec"", ""request_rec"", null, ""char""]"
750,1,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_open_ret"", ""set_vlist_validator_arg"", ""set_vlist_validator_arg"", null]"
751,1,"[""apr_strtoff_ret"", null, ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret""]","[""APLOGNO_ret"", null, null, ""set_vlist_validator_arg"", ""apr_strtoff_arg_ret"", ""set_vlist_validator_arg"", null]"
752,1,"[""get_body_ret"", ""set_mime_fields_arg_ret"", ""apr_pstrdup_arg_ret""]","[""APLOGNO_ret"", null, null, ""set_vlist_validator_arg"", ""get_body_arg_ret"", ""set_vlist_validator_arg"", null]"
753,1,"[""apr_dir_open_ret"", ""apr_dir_open_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_dir_open_ret"", ""ap_sub_req_lookup_dirent_arg"", ""read_type_map_arg"", null]"
754,1,"[""int"", ""read_type_map_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_sub_req_lookup_dirent_arg_ret"", ""ap_sub_req_lookup_dirent_arg_ret"", ""ap_escape_path_segment_arg""]"
755,1,"[""int"", ""read_type_map_arg_ret"", null, null]","[""APLOGNO_ret"", ""apr_array_pstrcat_ret"", null, null, ""apr_pstrcat_arg"", ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""float"", ""mime_match_arg_ret"", null]"
756,1,"[""int"", ""read_type_map_arg_ret"", null, null]","[""APLOGNO_ret"", ""apr_array_pstrcat_ret"", null, null, ""apr_pstrcat_arg"", ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null, ""mime_match_arg_ret"", null]"
757,1,"[""best_match_arg_ret""]","[""APLOGNO_ret"", null, null, ""store_variant_list_arg_ret"", ""store_variant_list_arg_ret"", ""ap_escape_html_arg_ret""]"
758,1,"[""best_match_arg_ret""]","[""APLOGNO_ret"", null, null, ""store_variant_list_arg_ret"", ""store_variant_list_arg_ret"", null]"
759,1,"[""strcmp_ret"", ""apr_pool_cleanup_register_arg"", null, ""apr_pstrcat_arg""]","[""APLOGNO_ret"", null, null, ""dso_load_arg"", null, ""strcmp_arg_ret""]"
760,1,"[""strcmp_ret"", ""apr_pool_cleanup_register_arg"", null, ""apr_pstrcat_arg""]","[""APLOGNO_ret"", null, null, ""dso_load_arg_ret"", null, ""apr_pstrcat_arg_ret"", ""dso_load_arg_ret""]"
2438,2,"[""ap_module_symbol_t"", null, null]","[""apr_file_open_stdout_arg_ret"", ""ap_module_symbol_t"", null]"
2439,2,"[""ap_watchdog_t"", null]","[""APLOGNO_ret"", null, null, null, null, ""ap_watchdog_t"", null, ""ap_watchdog_t"", null]"
761,1,"[""ap_list_provider_names_ret"", ""ap_list_provider_names_ret""]","[""APLOGNO_ret"", null, null, ""ap_run_watchdog_need_arg""]"
762,1,"[""ap_list_provider_names_ret"", ""ap_list_provider_names_ret""]","[""APLOGNO_ret"", null, null, ""ap_run_watchdog_need_arg"", ""ap_list_provider_names_t"", ""int"", ""ap_lookup_provider_arg""]"
763,1,"[""wd_startup_ret"", ""wd_startup_ret"", null]","[""APLOGNO_ret"", null, null, ""wd_startup_ret"", ""ap_run_watchdog_need_arg_ret""]"
764,1,"[""ap_lookup_provider_ret"", null]","[""APLOGNO_ret"", null, null, ""wd_startup_ret"", ""ap_run_watchdog_need_arg_ret"", ""wd_startup_arg_ret"", null]"
765,1,"[""apr_pcalloc_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_run_watchdog_need_arg_ret"", ""apr_pcalloc_ret"", null]"
766,1,"[""ap_list_provider_names_ret"", ""ap_list_provider_names_ret""]","[""APLOGNO_ret"", null, null, ""ap_run_watchdog_need_arg_ret""]"
767,1,"[""ap_list_provider_names_ret"", ""ap_list_provider_names_ret""]","[""APLOGNO_ret"", null, null, ""ap_run_watchdog_need_arg_ret"", ""ap_list_provider_names_t"", ""int"", null]"
768,1,"[""ap_lookup_provider_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_proc_mutex_create_ret"", ""ap_proc_mutex_create_arg_ret"", ""ap_lookup_provider_ret"", null]"
769,1,"[null, null]","[""APLOGNO_ret"", null, null, ""apr_status_t"", ""server_rec""]"
770,1,"[""wd_startup_ret"", ""wd_startup_ret"", null]","[""APLOGNO_ret"", null, null, ""wd_startup_ret"", ""server_rec""]"
771,1,"[""ap_lookup_provider_ret"", ""ap_lookup_provider_ret"", null]","[""APLOGNO_ret"", null, null, ""wd_startup_ret"", ""server_rec"", ""ap_list_provider_names_t"", ""int"", null]"
772,1,"[""char"", ""char""]","[""APLOGNO_ret"", null, null, null, ""char"", ""ap_configfile_t"", null, ""ap_configfile_t"", null, ""char""]"
773,1,"[""int""]","[""APLOGNO_ret"", null, null, null, ""ap_cfg_getline_arg_ret"", null, ""int"", ""char""]"
774,1,"[""int""]","[""APLOGNO_ret"", null, null, null, ""int"", ""char""]"
775,1,"[""looks_like_an_argument_ret""]","[""APLOGNO_ret"", null, null, null, ""ap_macro_t"", null, ""ap_macro_t"", null, ""char"", ""apr_psprintf_arg"", ""apr_psprintf_arg"", null]"
776,1,"[""strncmp_ret"", ""strlen_ret"", ""strlen_ret""]","[""APLOGNO_ret"", null, null, null, ""ap_macro_t"", null, ""ap_macro_t"", null, ""char"", ""int"", ""int"", ""char"", ""int"", ""int""]"
777,1,"[""empty_string_p_ret""]","[""APLOGNO_ret"", null, null, null, ""char"", ""int""]"
778,1,"[""process_content_arg"", null, ""apr_array_make_arg""]","[""APLOGNO_ret"", null, null, ""process_content_arg"", ""process_content_arg"", null, ""process_content_arg"", null]"
779,1,"[""process_content_arg_ret"", null, ""int""]","[""APLOGNO_ret"", null, null, null, ""process_content_arg_ret"", null, ""process_content_arg_ret"", null, ""char"", ""int"", ""int""]"
780,1,"[""apr_hash_get_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_hash_get_ret"", ""apr_hash_get_arg_ret"", ""apr_hash_get_ret"", null, ""cmd_parms"", null, null, ""cmd_parms"", null, ""apr_hash_get_arg_ret""]"
781,1,"[""apr_hash_get_ret"", null]","[null, ""apr_hash_get_arg_ret""]"
782,1,"[""apr_hash_get_ret"", null]","[null, ""apr_palloc_ret"", null]"
783,1,"[""looks_like_an_argument_ret""]","[""APLOGNO_ret"", null, null, null, ""apr_psprintf_ret"", null]"
784,1,"[""apr_pool_userdata_get_arg_ret"", null, null, null]","[""APLOGNO_ret"", null, null, ""server_rec"", null]"
2440,2,"[""int""]","[""request_rec"", null, ""char"", null]"
785,1,"[""ap_get_module_config_ret"", null, null]","[""request_rec"", ""ap_get_module_config_ret"", null, ""int"", null]"
786,1,"[""ap_get_module_config_ret"", null, null]","[""ap_get_module_config_ret"", null, ""request_rec""]"
787,1,"[""ap_get_module_config_ret"", null, null]","[""request_rec""]"
2713,5,"[""int""]","[""request_rec""]"
2441,2,"[""ap_get_module_config_ret"", null, null]","[""emit_preamble_arg_ret"", ""emit_preamble_arg_ret"", null]"
788,1,"[""int""]","[""ap_psignature_ret"", ""do_emit_plain_arg_ret""]"
789,1,"[""int""]","[""do_emit_plain_arg_ret""]"
790,1,"[""int""]","[""request_rec"", null, ""char"", ""char"", ""char"", null]"
791,1,"[""int""]","[""char"", ""request_rec""]"
2442,2,"[""find_default_icon_arg"", null, null]","[""ap_rprintf_arg""]"
792,1,"[""terminate_description_arg"", null]","[""ap_rprintf_arg"", ""find_default_icon_arg"", null, null, null]"
793,1,"[""find_default_icon_ret"", ""find_default_icon_ret""]","[""ap_escape_html_ret"", ""ap_rprintf_arg"", null]"
2765,8,"[""terminate_description_arg"", null]","[""ap_rprintf_arg_ret""]"
2714,4,"[""find_default_icon_ret"", ""find_default_icon_ret""]","[""ap_rprintf_arg_ret""]"
794,1,"[""terminate_description_arg"", null]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
2443,3,"[""terminate_description_arg"", null]","[""emit_link_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
795,1,"[""terminate_description_arg"", null]","[""emit_link_arg_ret"", ""apr_psprintf_ret"", null]"
2715,7,"[""terminate_description_arg"", null]","[""emit_link_arg_ret""]"
796,1,"[""find_default_icon_ret"", ""find_default_icon_ret""]","[""ap_escape_html_ret"", ""emit_link_arg_ret"", null]"
797,1,"[""terminate_description_arg"", null]","[""memset_arg_ret"", ""emit_link_arg_ret""]"
2446,3,"[""terminate_description_arg"", null]","[""ap_rputc_arg_ret""]"
798,1,"["" struct ent"", ""int"", ""apr_pstrdup_arg"", ""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""int"", ""ap_str_tolower_arg_ret"", null]"
799,1,"["" struct ent"", ""int"", ""apr_pstrdup_arg"", ""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""int"", null]"
800,1,"[""find_default_icon_arg_ret"", null, null]","[""ap_rputc_arg_ret""]"
801,1,"[""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
802,1,"[""terminate_description_arg"", null]","[""ap_rputc_arg_ret"", ""ap_escape_html_ret"", null]"
803,1,"["" struct ent"", ""int"", null, ""find_default_icon_arg_ret"", null]","[""ap_escape_html_ret"", ""ap_rputc_arg_ret"", "" struct ent"", ""int"", null, "" struct ent"", ""int"", null, null]"
2444,2,"["" struct ent"", ""int"", null, ""find_default_icon_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
804,1,"[""find_default_icon_arg_ret"", null, null]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, ""ap_escape_html_ret"", null]"
805,1,"[""find_default_icon_arg_ret"", null, null]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, ""ap_escape_html_ret"", ""memset_arg_ret"", ""strlen_ret"", null]"
806,1,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, ""sizeof_arg"", null]"
807,1,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
808,1,"[""terminate_description_arg"", null]","[""apr_strfsize_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
809,1,"[""find_default_icon_arg_ret"", null, null]","[""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, "" struct ent"", ""int"", ""terminate_description_arg"", null]"
810,1,"[""find_default_icon_arg_ret"", null, null]","[""terminate_description_ret"", ""ap_rprintf_arg_ret"", ""find_default_icon_arg_ret"", null, null, null]"
811,1,"["" struct ent"", ""int"", ""terminate_description_arg""]","[""ap_rprintf_arg_ret"", ""terminate_description_arg_ret"", null, null, null]"
812,1,"[""terminate_description_arg"", null]","[""ap_rprintf_arg_ret"", ""ap_escape_html_ret"", null]"
813,1,"["" struct ent"", ""int"", null, ""terminate_description_arg_ret"", null]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret"", "" struct ent"", ""int"", null, "" struct ent"", ""int"", null, null]"
2445,2,"["" struct ent"", ""int"", null, ""terminate_description_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
814,1,"[""terminate_description_arg"", null]","[""ap_escape_html_ret"", ""ap_rputc_arg_ret"", ""ap_escape_html_ret"", ""memset_arg_ret"", ""strlen_ret"", null]"
815,1,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[""ap_rputc_arg_ret"", null, null]"
816,1,"["" struct ent"", ""int"", ""apr_time_exp_lt_arg""]","[""ap_rputc_arg_ret""]"
817,1,"[""terminate_description_arg"", null]","[""apr_strfsize_ret"", ""ap_rputc_arg_ret""]"
818,1,"["" struct ent"", ""int"", ""terminate_description_arg""]","[""terminate_description_ret"", ""ap_rputc_arg_ret""]"
819,1,"[""terminate_description_arg"", null]","[""ap_escape_html_ret"", ""ap_rputc_arg_ret"", ""ap_escape_html_ret"", null]"
820,1,"[""apr_int32_t"", null]","[""ap_rputc_arg_ret"", ""apr_psprintf_ret"", null]"
2716,5,"[""apr_int32_t"", null]","[""ap_rputc_arg_ret""]"
821,1,"[""apr_dir_open_ret"", ""apr_dir_open_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_dir_open_ret"", ""ap_set_content_type_arg"", ""ap_set_content_type_arg"", null]"
822,1,"[""ap_allow_options_ret"", null]","[""APLOGNO_ret"", null, null, ""index_directory_arg_ret"", ""index_directory_arg_ret"", null, ""apr_table_get_ret"", ""apr_table_get_ret""]"
823,1,"[""log_script_err_arg_ret"", null, null, ""log_script_err_arg_ret"", null, null, ""char""]","[""apr_file_open_arg_ret"", ""char""]"
824,1,"[""log_script_err_arg_ret"", null, null, ""log_script_err_arg_ret"", null, null, ""char""]","[""apr_file_open_arg_ret""]"
825,1,"[""log_script_err_arg_ret"", null, null, ""log_script_err_arg_ret"", null, null, ""char""]","[""apr_file_open_arg_ret"", ""apr_table_entry_t"", ""int"", null, ""apr_table_entry_t"", ""int"", null]"
2447,2,"[""char"", ""char""]","[""apr_file_open_arg_ret"", ""char""]"
2448,2,"[""int""]","[""apr_file_open_arg_ret""]"
826,1,"[""int""]","[""apr_file_write_arg_ret""]"
2449,2,"[""apr_file_gets_ret"", null]","[""apr_file_write_arg_ret""]"
827,1,"[""apr_file_gets_ret"", null]","[""apr_file_gets_arg"", ""apr_file_write_arg_ret""]"
828,1,"[""apr_file_gets_ret"", null]","[null, ""apr_file_write_arg_ret""]"
829,1,"[""apr_procattr_create_ret"", ""apr_procattr_io_set_ret"", ""apr_procattr_dir_set_ret"", ""ap_make_dirstr_parent_ret"", ""defined_ret"", ""defined_ret"", ""apr_procattr_limit_set_ret"", ""defined_ret"", ""defined_ret"", ""defined_ret"", ""defined_ret"", ""apr_procattr_limit_set_ret"", ""defined_ret"", ""defined_ret"", ""apr_procattr_limit_set_ret"", ""apr_procattr_cmdtype_set_ret"", ""apr_procattr_detach_set_ret"", ""apr_procattr_addrspace_set_ret"", ""apr_procattr_child_errfn_set_ret"", ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_procattr_create_ret"", ""ap_os_create_privileged_process_arg"", ""ap_os_create_privileged_process_arg"", null]"
830,1,"[""ap_os_create_privileged_process_ret"", null]","[""apr_filepath_name_get_ret"", null, null, null, ""ap_os_create_privileged_process_ret"", ""ap_os_create_privileged_process_arg_ret"", ""ap_os_create_privileged_process_ret""]"
831,1,"[""apr_pollset_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_pollset_create_ret"", ""request_rec""]"
2450,2,"[""apr_pollset_add_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_pollset_add_ret"", ""request_rec""]"
832,1,"[""apr_interval_time_t""]","[""APLOGNO_ret"", null, null, "" struct cgi_bucket_data"", null, "" struct cgi_bucket_data"", null, null]"
833,1,"[""apr_pollset_poll_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_pollset_poll_ret"", "" struct cgi_bucket_data"", null]"
2451,2,"[""ap_allow_options_ret"", ""is_scriptaliased_ret"", null]","[""APLOGNO_ret"", ""is_scriptaliased_arg_ret"", ""ap_get_module_config_ret"", null]"
2452,2,"[""strncmp_ret"", ""strcmp_ret""]","[""APLOGNO_ret"", ""is_scriptaliased_arg_ret"", ""ap_get_module_config_ret"", null]"
2717,4,"[""is_scriptaliased_arg_ret"", null, null, null]","[""APLOGNO_ret"", ""is_scriptaliased_arg_ret"", ""ap_get_module_config_ret"", null]"
2453,2,"[""is_scriptaliased_arg_ret"", null, null, ""is_scriptaliased_arg_ret"", null, ""is_scriptaliased_arg_ret"", null]","[""APLOGNO_ret"", ""is_scriptaliased_arg_ret"", ""ap_get_module_config_ret"", null]"
2454,2,"[""cgi_build_command_ret"", ""cgi_build_command_ret"", null]","[""APLOGNO_ret"", null, null, ""cgi_build_command_ret"", ""cgi_build_command_arg_ret"", ""cgi_build_command_arg_ret"", null]"
2455,2,"[""run_cgi_child_ret"", ""run_cgi_child_ret"", null]","[""APLOGNO_ret"", null, null, ""run_cgi_child_ret"", ""run_cgi_child_arg_ret"", ""run_cgi_child_arg_ret"", null]"
834,1,"[""APR_STATUS_IS_TIMEUP_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""run_cgi_child_arg_ret""]"
835,1,"[""ap_get_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""run_cgi_child_arg_ret""]"
2735,5,"[""SSI_CREATE_ERROR_BUCKET_arg"", null]","[""APLOGNO_ret"", null, ""SSI_CREATE_ERROR_BUCKET_arg"", null, null, null, null, ""request_rec"", ""request_rec"", null]"
2559,3,"[""SSI_CREATE_ERROR_BUCKET_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""request_rec"", null]"
2456,2,"[""include_cmd_ret"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""strcmp_arg_ret"", ""request_rec"", null]"
836,1,"[""include_cgi_ret"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""cgi_pfn_ps_arg_ret"", ""char""]"
2457,2,"[""strcmp_ret""]","[""APLOGNO_ret"", null, null, ""request_rec"", ""strcmp_arg_ret"", ""char""]"
837,1,"[""ap_exists_scoreboard_image_ret""]","[""APLOGNO_ret"", null, null, ""ap_set_content_type_arg""]"
838,1,"[""int""]","[null, ""ap_set_content_type_arg_ret""]"
839,1,"[""int""]","[""ap_escape_html_ret"", ""ap_get_server_name_ret"", ""ap_get_server_name_arg_ret"", ""ap_get_server_name_arg_ret"", null, null, null]"
2458,2,"[""int""]","[""ap_get_server_description_ret"", ""ap_get_server_name_arg_ret"", null]"
2459,2,"[""int""]","[""ap_show_mpm_ret"", ""ap_get_server_name_arg_ret"", null]"
2460,2,"[""int""]","[""ap_get_server_built_ret"", ""ap_get_server_name_arg_ret"", null]"
2718,4,"[""int""]","[""ap_ht_time_ret"", ""ap_get_server_name_arg_ret"", null]"
2776,17,"[""int""]","[""ap_rprintf_arg_ret""]"
2461,2,"[""int""]","[""show_time_arg_ret""]"
840,1,"[""int""]","[""ap_get_server_name_ret"", ""ap_get_server_name_arg_ret"", null]"
841,1,"[""int""]","[""format_kbyte_out_arg_ret""]"
842,1,"[""apr_time_sec_ret""]","[""format_byte_out_arg_ret""]"
843,1,"[""unsigned long_arg""]","[""format_byte_out_arg_ret""]"
2719,4,"[""int""]","[""format_byte_out_arg_ret""]"
844,1,"[""int"", null, null, ""int""]","[""ap_rputc_arg_ret""]"
2462,2,"[""int""]","[""ap_rputc_arg_ret""]"
845,1,[null],"[""ap_rputc_arg_ret""]"
2740,7,[null],"[""ap_rprintf_arg_ret""]"
2463,2,"[""int""]","[null, ""ap_rprintf_arg_ret""]"
2777,22,"[""ap_copy_scoreboard_worker_arg_ret"", null, null]","[""ap_rprintf_arg_ret""]"
2464,2,"[""ap_copy_scoreboard_worker_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
846,1,"[""int""]","[""ap_psignature_ret"", ""ap_run_status_hook_arg_ret""]"
847,1,"[""int""]","[""ap_run_status_hook_arg_ret""]"
848,1,"[""ap_scan_script_header_err_ex_arg"", null, null, null]","[""APLOGNO_ret"", null, null, ""ap_scan_script_header_err_ex_arg"", ""ap_scan_script_header_err_ex_arg"", null]"
849,1,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_open_ret"", ""ap_scan_script_header_err_ex_arg"", ""ap_scan_script_header_err_ex_arg"", null]"
850,1,"[""apr_file_seek_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_seek_ret"", ""ap_internal_redirect_handler_arg_ret"", ""ap_internal_redirect_handler_arg_ret"", null]"
851,1,"[""ap_pass_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_pass_brigade_ret"", ""ap_internal_redirect_handler_arg_ret"", ""ap_internal_redirect_handler_arg_ret"", null]"
2465,2,"[""apr_wait_t"", null]","[""APLOGNO_ret"", null, null, null]"
852,1,"[""unlink_ret"", null, null]","[""APLOGNO_ret"", null, null, null, null, null]"
853,1,"[""socket_ret"", ""socket_ret""]","[""APLOGNO_ret"", null, null, null, ""server_rec""]"
854,1,"[""bind_ret""]","[""APLOGNO_ret"", null, null, null, ""server_rec"", ""apr_file_perms_set_arg""]"
855,1,"[""apr_file_perms_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_perms_set_ret"", ""server_rec"", ""chown_arg""]"
856,1,"[""listen_ret""]","[""APLOGNO_ret"", null, null, null, ""server_rec""]"
857,1,"[""chown_ret""]","[""APLOGNO_ret"", null, null, null, ""server_rec"", null]"
858,1,"[null, null]","[""APLOGNO_ret"", null, null, null, null, ""void""]"
859,1,"[""get_req_ret"", null]","[""APLOGNO_ret"", null, null, ""get_req_ret"", ""server_rec""]"
860,1,"[""get_req_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""server_rec""]"
861,1,"[""sock_write_ret"", null]","[""APLOGNO_ret"", null, null, ""sock_write_ret"", ""server_rec"", null, ""sock_write_arg_ret""]"
862,1,"[""apr_procattr_create_ret"", ""apr_procattr_io_set_ret"", ""apr_procattr_child_err_set_ret"", ""apr_procattr_child_in_set_ret"", ""apr_procattr_child_out_set_ret"", ""apr_procattr_dir_set_ret"", ""ap_make_dirstr_parent_ret"", ""apr_procattr_cmdtype_set_ret"", ""apr_procattr_limit_set_ret"", ""defined_ret"", ""defined_ret"", ""defined_ret"", ""apr_procattr_limit_set_ret"", ""apr_procattr_limit_set_ret"", ""apr_procattr_child_errfn_set_ret"", ""apr_procattr_create_ret"", null, ""get_req_arg_ret"", null, null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, null, null, ""get_req_arg_ret"", null, null, ""apr_procattr_create_ret"", null, ""get_req_arg_ret"", null, null, ""apr_procattr_create_ret"", null, null, ""get_req_arg_ret"", null, null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_procattr_create_ret"", ""get_req_arg_ret"", null, ""get_req_arg_ret"", null]"
