sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_log_loc,new_log_loc
7f4ac3d19c28e0a7a608fe94411e92bc59097e11,"[In-Progress] Add Geo Commands

Current todo:
  - replace functions in zset.{c,h} with a new unified Redis
    zset access API.

Once we get the zset interface fixed, we can squash
relevant commits in this branch and have one nice commit
to merge into unstable.

This commit adds:
  - Geo commands
  - Tests; runnable with: ./runtest --single unit/geo
  - Geo helpers in deps/geohash-int/
  - src/geo.{c,h} and src/geojson.{c,h} implementing geo commands
  - Updated build configurations to get everything working
  - TEMPORARY: src/zset.{c,h} implementing zset score and zset
    range reading without writing to client output buffers.
  - Modified linkage of one t_zset.c function for use in zset.c

Conflicts:
	src/Makefile
	src/redis.c",[],src/redis.h,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_546.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_546.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_546.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1482.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1482.cpp,1588,1593,[1],[1]
821a986643717018cad8af9f35cba49818e60294,"Sentinel: fix bug in config rewriting during failover

We have a check to rewrite the config properly when a failover is in
progress, in order to add the current (already failed over) master as
slave, and don't include in the slave list the promoted slave itself.

However there was an issue, the variable with the right address was
computed but never used when the code was modified, and no tests are
available for this feature for two reasons:

1. The Sentinel unit test currently does not test Sentinel ability to
persist its state at all.
2. It is a very hard to trigger state since it lasts for little time in
the context of the testing framework.

However this feature should be covered in the test in some way.

The bug was found by @badboy using the clang static analyzer.

Effects of the bug on safety of Sentinel
===

This bug results in severe issues in the following case:

1. A Sentinel is elected leader.
2. During the failover, it persists a wrong config with a known-slave
entry listing the master address.
3. The Sentinel crashes and restarts, reading invalid configuration from
disk.
4. It sees that the slave now does not obey the logical configuration
(should replicate from the current master), so it sends a SLAVEOF
command to the master (since the slave master is the same) creating a
replication loop (attempt to replicate from itself) which Redis is
currently unable to detect.
5. This means that the master is no longer available because of the bug.

However the lack of availability should be only transient (at least
in my tests, but other states could be possible where the problem
is not recovered automatically) because:

6. Sentinels treat masters reporting to be slaves as failing.
7. A new failover is triggered, and a slave is promoted to master.

Bug lifetime
===

The bug is there forever. Commit 16237d78 actually tried to fix the bug
but in the wrong way (the computed variable was never used! My fault).
So this bug is there basically since the start of Sentinel.

Since the bug is hard to trigger, I remember little reports matching
this condition, but I remember at least a few. Also in automated tests
where instances were stopped and restarted multiple times automatically
I remember hitting this issue, however I was not able to reproduce nor
to determine with the information I had at the time what was causing the
issue.",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_547.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_547.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_547.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1483.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1483.cpp,1787,1787,[1],[1]
8fa8b251a9766f987a7704f034e66c645f0c3afe,"anetTcpGenericConnect(), jump to error not end on error

Two code paths jumped to the ""ok, return the socket to the user"" code
path to handle error conditions.

Related to issues #2609 and #2612.","[u'https://gitlab.kitware.com/cmake/cmake/issues/2609', u'https://gitlab.kitware.com/cmake/cmake/issues/2612']",src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_548.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_548.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_548.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1484.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1484.cpp,295,295,[2],[2]
8fa8b251a9766f987a7704f034e66c645f0c3afe,"anetTcpGenericConnect(), jump to error not end on error

Two code paths jumped to the ""ok, return the socket to the user"" code
path to handle error conditions.

Related to issues #2609 and #2612.","[u'https://gitlab.kitware.com/cmake/cmake/issues/2609', u'https://gitlab.kitware.com/cmake/cmake/issues/2612']",src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_548.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_548.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_548.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1485.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1485.cpp,306,306,[2],[2]
a401a84eb2fb0b22e003cdd2c5231995f57bab8b,"Don't try to bind the source address for MIGRATE

Related to issues #2609 and #2612.","[u'https://gitlab.kitware.com/cmake/cmake/issues/2609', u'https://gitlab.kitware.com/cmake/cmake/issues/2612']",src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_549.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_549.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_549.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1486.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1486.cpp,4486,4486,[7],[7]
ffd6637e90d816b7a17a96f144f75153c952d8cf,hide access to debug table,[],src/scripting.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_550.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_550.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_550.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1487.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1487.cpp,612,612,"[9, 16]","[10, 17]"
28a250d9e4ab0aa659a4ed74ad5c52272cb8dda7,Merge branch 'zaddnx' into unstable,[],src/t_zset.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_551.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_551.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_551.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1488.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1488.cpp,1171,1171,[],"[55, 61]"
382a943414d17ace950901aad07dbde577f2142a,ZADD implemenation able to take options.,[],src/t_zset.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_552.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_552.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_552.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1489.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1489.cpp,1171,1171,[],"[45, 51]"
5080f2d69908e2324311f03224a5dc7c98322569,Sentinel: help subcommand in simulate-failure command,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_553.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_553.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_553.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1490.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1490.cpp,3138,3138,[4],[8]
fb3af75f7478c6d0717d076289976f16b2389e28,"Sentinel: initial failure simulator implemented

This commit adds the SENTINEL simulate-failure, that sets specific
hooks inside the state machine that will crash Sentinel, for testing
purposes.",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_554.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_554.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_554.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1491.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1491.cpp,3109,3121,[4],"[21, 27]"
164b6bbab5c4cf3daf2e26653b114697bafb502b,Merge branch 'sentinel-32' into unstable,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_555.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1492.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1492.cpp,327,354,[],[3]
164b6bbab5c4cf3daf2e26653b114697bafb502b,Merge branch 'sentinel-32' into unstable,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_555.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1493.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1493.cpp,872,915,[],"[165, 182, 187]"
164b6bbab5c4cf3daf2e26653b114697bafb502b,Merge branch 'sentinel-32' into unstable,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_555.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1494.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1494.cpp,1454,1681,[],[4]
164b6bbab5c4cf3daf2e26653b114697bafb502b,Merge branch 'sentinel-32' into unstable,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_555.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1495.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1495.cpp,1691,1871,[3],[3]
164b6bbab5c4cf3daf2e26653b114697bafb502b,Merge branch 'sentinel-32' into unstable,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_555.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1496.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1496.cpp,2268,2452,[0],[0]
164b6bbab5c4cf3daf2e26653b114697bafb502b,Merge branch 'sentinel-32' into unstable,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_555.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_555.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1497.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1497.cpp,2785,3018,[],[8]
abc65e8987df5a6c94132d7ff1da3cdfbe4a989e,"Sentinel: SENTINEL CKQUORUM command

A way for monitoring systems to check that Sentinel is technically able
to reach the quorum and failover, using the currently visible Sentinels.",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_556.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_556.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_556.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1498.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1498.cpp,2993,3018,[],[8]
7f7ddbba3ce01101dceebe5ffaec054458fb2b00,"Merge pull request #2573 from HeartSaVioR/fix-protocol-error-log-level

protocol error log should be seen by debug/verbose level",[u'https://gitlab.kitware.com/cmake/cmake/issues/2573'],src/networking.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_557.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_557.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_557.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1499.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1499.cpp,983,983,[2],[2]
4dee18cb66fe37190c619232d61f4bea43d6dfb0,Sentinel: config-rewrite unique ID just one time,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_558.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_558.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_558.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1500.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1500.cpp,1646,1646,[10],[4]
f9e942d4ae310a9416d0f91fa0e32c799009b8bc,Sentinel: remove debugging message from releaseInstanceLink(),[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_559.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_559.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_559.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1501.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1501.cpp,980,980,[3],[]
87b6013adb750b1f5ba161202876a84ffac45d3a,Sentinel: remove SHARED! debugging printf,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_560.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_560.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_560.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1502.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1502.cpp,1031,1031,[3],[]
5a0516b5b96b7bbd16c1942b281c798f3db03630,"Sentinel: rewrite callback chain removing instances with shared links

Otherwise pending commands callbacks will fire with a reference that no
longer exists.",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_561.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_561.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_561.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1503.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1503.cpp,969,969,[],[14]
05dbc820051daab748761ec67c9c1bba37f2717e,Sentinel: debugging code removed from sentinelSendPing(),[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_562.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_562.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_562.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1504.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1504.cpp,2453,2453,"[5, 8]",[]
58d2bb951a3ad85b312e9e009a66eb1397e38780,"Sentinel: use active/last time for ping logic

The PING trigger was improved again by using two fields instead of a
single one to remember when the last ping was sent:

1. The ""active"" ping is the time at which we sent the last ping that
still received no reply. However we continue to ping non replying
instances even if they have an old active ping: the link may be
disconnected and reconencted in the meantime so the older pings may get
lost even if it's a TCP socket.

2. The ""last"" ping is the time at which we really sent the last ping
on the wire, and this is used in order to throttle the amount of pings
we send during failures (when no pong is received).

All in all the failure detector effectiveness should be identical but we
avoid to flood instances with pings during failures or when they are
slow.",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_563.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_563.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_563.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1505.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1505.cpp,2440,2447,[],"[11, 14]"
9d5e2ed3922dd6f424a17c1d6712e672d4ee5fa0,Sentinel: same-Sentinel link sharing across masters,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_564.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_564.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_564.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1506.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1506.cpp,977,978,[],[31]
6b953a268186a37084d07046267dcbf263d61372,protocol error log should be seen debug/verbose level,[],src/networking.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_565.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_565.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_565.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1507.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1507.cpp,983,983,[2],[2]
1029276c0d46e643a5740120d44a9cce8ba652b9,Sentinel: connection sharing WIP #1,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_566.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_566.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_566.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1508.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1508.cpp,328,347,[],[3]
1029276c0d46e643a5740120d44a9cce8ba652b9,Sentinel: connection sharing WIP #1,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_566.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_566.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_566.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1509.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1509.cpp,889,907,[],"[90, 107, 112]"
1029276c0d46e643a5740120d44a9cce8ba652b9,Sentinel: connection sharing WIP #1,[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_566.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_566.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_566.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1510.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1510.cpp,1711,1781,[2],[2]
794fc4c9a8b2e4721196df341b84cb0569ab0efa,"Sentinel: persist its unique ID across restarts.

Previously Sentinels always changed unique ID across restarts, relying
on the server.runid field. This is not a good idea, and forced Sentinel
to rely on detection of duplicated Sentinels and a potentially dangerous
clean-up and re-add operation of the Sentinel instance that was
rebooted.

Now the ID is generated at the first start and persisted in the
configuration file, so that a given Sentinel will have its unique
ID forever (unless the configuration is manually deleted or there is a
filesystem corruption).",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_567.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_567.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_567.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1511.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1511.cpp,1460,1481,[],[4]
794fc4c9a8b2e4721196df341b84cb0569ab0efa,"Sentinel: persist its unique ID across restarts.

Previously Sentinels always changed unique ID across restarts, relying
on the server.runid field. This is not a good idea, and forced Sentinel
to rely on detection of duplicated Sentinels and a potentially dangerous
clean-up and re-add operation of the Sentinel instance that was
rebooted.

Now the ID is generated at the first start and persisted in the
configuration file, so that a given Sentinel will have its unique
ID forever (unless the configuration is manually deleted or there is a
filesystem corruption).",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_567.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_567.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_567.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1512.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1512.cpp,1691,1716,[3],[3]
794fc4c9a8b2e4721196df341b84cb0569ab0efa,"Sentinel: persist its unique ID across restarts.

Previously Sentinels always changed unique ID across restarts, relying
on the server.runid field. This is not a good idea, and forced Sentinel
to rely on detection of duplicated Sentinels and a potentially dangerous
clean-up and re-add operation of the Sentinel instance that was
rebooted.

Now the ID is generated at the first start and persisted in the
configuration file, so that a given Sentinel will have its unique
ID forever (unless the configuration is manually deleted or there is a
filesystem corruption).",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_567.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_567.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_567.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1513.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1513.cpp,2268,2293,[0],[0]
8af99d0c09324598faf9f8e5b9aa300fc913ff3c,"Merge pull request #2530 from FuGangqiang/unstable

fix sds.c",[u'https://gitlab.kitware.com/cmake/cmake/issues/2530'],src/sds.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_568.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_568.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_568.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1514.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1514.cpp,557,557,[4],[4]
c806dd799bc8f3c578581194d499b50acec44b7d,"Fix Sentinel memory leak (hiredis bug)

This fixes issue #2535, that was actually an hiredis library bug (I
submitted an issue and fix to the redis/hiredis repo as well).

When an asynchronous hiredis connection subscribes to a Pub/Sub channel
and gets an error, and in other related conditions, the function
redisProcessCallbacks() enters a code path where the link is
disconnected, however the function returns before freeing the allocated
reply object. This causes a memory leak. The memory leak was trivial to
trigger in Redis Sentinel, which uses hiredis, every time we tried to
subscribe to an instance that required a password, in case the Sentinel
was configured either with the wrong password or without password at
all. In this case, the -AUTH error caused the leaking code path to be
executed.

It was verified with Valgrind that after this change the leak no longer
happens in Sentinel with a misconfigured authentication password.",[u'https://gitlab.kitware.com/cmake/cmake/issues/2535'],deps/hiredis/async.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_569.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_569.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_569.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1515.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1515.cpp,443,443,[2],[2]
239494db645c6ed87e605cc4b0a10db78b50e5cd,fix doc example,[],src/sds.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_570.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_570.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_570.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1516.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1516.cpp,557,557,[4],[4]
6c60526db91e23fb2d666fc52facc9a11780a2a3,"Net: improve prepareClientToWrite() error handling and comments.

When we fail to setup the write handler it does not make sense to take
the client around, it is missing writes: whatever is a client or a slave
anyway the connection should terminated ASAP.

Moreover what the function does exactly with its return value, and in
which case the write handler is installed on the socket, was not clear,
so the functions comment are improved to make the goals of the function
more obvious.

Also related to #2485.",[u'https://gitlab.kitware.com/cmake/cmake/issues/2485'],src/replication.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_571.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_571.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_571.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1517.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1517.cpp,652,652,[14],[15]
9b7f8b1c9b379ab842d40df4636dfbbeb6376fcb,"Cluster: redirection refactoring + handling of blocked clients.

There was a bug in Redis Cluster caused by clients blocked in a blocking
list pop operation, for keys no longer handled by the instance, or
in a condition where the cluster became down after the client blocked.

A typical situation is:

1) BLPOP <somekey> 0
2) <somekey> hash slot is resharded to another master.

The client will block forever int this case.

A symmentrical non-cluster-specific bug happens when an instance is
turned from master to slave. In that case it is more serious since this
will desynchronize data between slaves and masters. This other bug was
discovered as a side effect of thinking about the bug explained and
fixed in this commit, but will be fixed in a separated commit.",[],src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_572.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_572.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_572.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1518.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1518.cpp,4925,4925,[],[26]
9b7f8b1c9b379ab842d40df4636dfbbeb6376fcb,"Cluster: redirection refactoring + handling of blocked clients.

There was a bug in Redis Cluster caused by clients blocked in a blocking
list pop operation, for keys no longer handled by the instance, or
in a condition where the cluster became down after the client blocked.

A typical situation is:

1) BLPOP <somekey> 0
2) <somekey> hash slot is resharded to another master.

The client will block forever int this case.

A symmentrical non-cluster-specific bug happens when an instance is
turned from master to slave. In that case it is more serious since this
will desynchronize data between slaves and masters. This other bug was
discovered as a side effect of thinking about the bug explained and
fixed in this commit, but will be fixed in a separated commit.",[],src/redis.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_573.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_573.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_573.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1519.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1519.cpp,2207,2213,[25],[]
94030fa4d7962a8e241ad27cadbc71a0f1b61d1b,Two cluster.c comments improved.,[],src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_574.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_574.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_574.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1520.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1520.cpp,3634,3635,[4],[4]
2950824ab67e5fef59aae87bf4c0ada8ab39d570,Cluster: TAKEOVER option for manual failover.,[],src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_575.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_575.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_575.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1521.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1521.cpp,4174,4174,[16],[20]
a7010ae20813658c5cd3b6f1a6651ec5cb0909e2,Cluster: non-conditional steps of slave failover refactored into a function.,[],src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_576.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_576.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_576.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1522.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1522.cpp,2636,2636,[],[29]
a7010ae20813658c5cd3b6f1a6651ec5cb0909e2,Cluster: non-conditional steps of slave failover refactored into a function.,[],src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_576.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_576.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_576.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_1523.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_1523.cpp,2792,2827,[32],[]
