class,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,calls,types
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/describe.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4240.cpp,"[""lookup_tag"", ""printf"", ""warning"", ""die"", ""parse_tag"", ""strcmp"", ""_""]","[""void"", "" struct commit_name""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4246.cpp,"[""git_die_config"", ""approxidate"", ""git_config_get_string_const"", ""strcmp"", ""_""]","[""char"", ""void"", ""unsigned""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4250.cpp,"[""git_config_get_value"", ""git_config_get_int"", ""git_config_bool"", ""git_config_get_bool"", ""git_config_date_string"", ""git_config"", ""strcmp""]","[""char"", ""void""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4253.cpp,"[""argv_array_push"", ""argv_array_pushf"", ""strcmp""]","[""void""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4255.cpp,"[""memset"", ""fclose"", ""rollback_lock_file"", ""kill"", ""fopen"", ""is_tempfile_active"", ""gethostname"", ""strbuf_addf"", ""getpid"", ""fstat"", ""free"", ""git_pathdup"", ""register_tempfile"", ""fileno"", ""fscanf"", ""write_in_full"", ""strbuf_release"", ""hold_lock_file_for_update"", ""strcpy"", ""commit_lock_file"", ""time"", ""strcmp""]","[""pid_t"", ""int"", "" struct strbuf"", ""uintmax_t"", ""char"", ""FILE"", "" struct stat"", "" struct lock_file""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4258.cpp,"[""lock_repo_for_gc"", ""OPT_BOOL"", ""gc_before_repack"", ""gc_config"", ""is_bare_repository"", ""atexit"", ""warning"", ""fprintf"", ""parse_options"", ""too_many_loose_objects"", ""sigchain_push_common"", ""add_repack_all_option"", ""N_"", ""get_lock_file_fd"", ""argv_array_push"", ""dup2"", ""OPT__QUIET"", ""run_command_v_opt"", ""argv_array_pushl"", ""git_path"", ""need_to_gc"", ""argv_array_pushf"", ""_"", ""die"", ""reprepare_packed_git"", ""clean_pack_garbage"", ""usage_with_options"", ""hold_lock_file_for_update"", ""daemonize"", ""error"", ""report_last_gc_error"", ""strcmp""]","[""int"", ""char"", "" struct option"", ""pid_t""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/credential.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4259.cpp,"[""credential_approve"", ""die"", ""credential_read"", ""credential_fill"", ""credential_write"", ""usage"", ""credential_reject"", ""strcmp""]","[""int"", ""char"", "" struct credential""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4265.cpp,"[""strchr"", ""add_refspec"", ""map_refspec"", ""die"", ""remote_get"", ""strbuf_addf"", ""strbuf_detach"", ""get_local_heads"", ""strcmp"", ""_""]","[""int"", ""void"", "" struct ref"", ""char"", "" struct remote"", "" struct strbuf""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4268.cpp,"[""add_refspec"", ""die"", ""strbuf_addf"", ""die_push_simple"", ""strcmp"", ""_""]","[""int"", ""void"", "" struct strbuf"", "" struct remote"", "" struct branch""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4279.cpp,"[""push_url_of_remote"", ""push_with_options"", ""transport_get"", ""pushremote_get"", ""die"", ""strcmp"", ""error"", ""setup_default_push_refspecs"", ""_""]","[""int"", ""char"", "" struct remote"", "" struct transport""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4280.cpp,"[""die"", ""strcmp""]","[""int"", ""char"", "" struct option""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4282.cpp,"[""git_config_get_value"", ""set_push_cert_flags"", ""git_config_maybe_bool"", ""git_config_bool"", ""git_default_config"", ""error"", ""strcasecmp"", ""git_gpg_config"", ""strcmp""]","[""int"", ""char"", ""void""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4305.cpp,"[""make_origin"", ""origin_incref"", ""strcmp""]","["" struct commit"", "" struct origin"", ""char"", "" struct scoreboard""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4307.cpp,"[""diff_flush"", ""DIFF_OPT_SET"", ""origin_incref"", ""die"", ""diff_setup_done"", ""diff_setup"", ""free_pathspec"", ""get_origin"", ""do_diff_cache"", ""diffcore_std"", ""diff_tree_sha1"", ""is_null_sha1"", ""strcmp"", ""parse_pathspec"", ""hashcpy""]","["" struct commit"", "" struct origin"", ""char"", ""int"", "" struct diff_options"", "" struct diff_filepair"", "" struct scoreboard""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4308.cpp,"[""diff_flush"", ""DIFF_OPT_SET"", ""get_origin"", ""diff_setup"", ""diff_setup_done"", ""free_pathspec"", ""hashcpy"", ""diffcore_std"", ""diff_tree_sha1"", ""is_null_sha1"", ""do_diff_cache"", ""strcmp""]","["" struct commit"", "" struct origin"", ""int"", "" struct diff_options"", "" struct diff_filepair"", "" struct scoreboard""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4328.cpp,"[""get_origin"", ""diff_setup"", ""decref_split"", ""DIFF_FILE_VALID"", ""diff_setup_done"", ""free_pathspec"", ""DIFF_OPT_TST"", ""hashcpy"", ""find_copy_in_blob"", ""S_ISGITLINK"", ""origin_decref"", ""is_null_sha1"", ""DIFF_OPT_SET"", ""fill_origin_blob"", ""reverse_blame"", ""free"", ""split_blame"", ""diff_tree_sha1"", ""filter_small"", ""diff_flush"", ""copy_split_if_better"", ""setup_blame_list"", ""ent_score"", ""do_diff_cache"", ""diffcore_std"", ""strcmp""]","["" struct commit"", "" struct origin"", ""void"", ""mmfile_t"", ""int"", "" struct diff_options"", "" struct diff_filepair"", "" struct scoreboard"", "" struct blame_list"", "" struct blame_entry""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4351.cpp,"[""update_auto_abbrev"", ""ent_score"", ""get_commit_info"", ""decimal_width"", ""commit_info_destroy"", ""strlen"", ""strcmp"", ""utf8_strwidth""]","["" struct commit_info"", ""int"", "" struct origin"", ""void"", ""unsigned"", "" struct scoreboard"", "" struct blame_entry""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4355.cpp,"[""userdiff_config"", ""config_error_nonbool"", ""git_config_bool"", ""git_default_config"", ""parse_date_format"", ""strcmp""]","[""int"", ""char"", ""void""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4360.cpp,"[""textconv_object"", ""add_cache_entry"", ""strbuf_addstr"", ""strlen"", ""create_ce_mode"", ""make_origin"", ""read_cache"", ""resolve_ref_unsafe"", ""discard_cache"", ""die_errno"", ""canon_mode"", ""strbuf_addf"", ""append_parent"", ""DIFF_OPT_TST"", ""hashcpy"", ""alloc_commit_node"", ""fmt_ident"", ""verify_working_tree_path"", ""create_ce_flags"", ""stat"", ""strbuf_read"", ""lstat"", ""pretend_sha1_file"", ""set_commit_buffer_from_strbuf"", ""cache_entry_size"", ""memcpy"", ""strbuf_read_file"", ""xcalloc"", ""convert_to_git"", ""die"", ""cache_tree_invalidate_path"", ""append_merge_parents"", ""sha1_to_hex"", ""cache_name_pos"", ""time"", ""strbuf_attach"", ""strbuf_readlink"", ""strcmp""]","[""time_t"", "" struct commit_list"", "" struct commit"", "" struct origin"", "" struct stat"", ""unsigned"", ""char"", ""int"", "" struct diff_options"", "" struct strbuf"", "" struct cache_entry""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4365.cpp,"[""OPT_BOOL"", ""OPT_STRING_LIST"", ""find_alignment"", ""usage"", ""parse_options_step"", ""DIFF_OPT_CLR"", ""textconv_object"", ""get_origin"", ""memset"", ""blame_sort"", ""OPT__ABBREV"", ""printf"", ""show_date"", ""add_pending_object"", ""strlen"", ""fake_working_tree_commit"", ""sha1_to_hex"", ""setup_revisions"", ""OPT_BIT"", ""range_set_release"", ""add_prefix"", ""init_revisions"", ""die_errno"", ""coalesce"", ""DIFF_OPT_TST"", ""exit"", ""range_set_init"", ""N_"", ""fill_blob_sha1_and_mode"", ""range_set_append_unsafe"", ""origin_decref"", ""is_null_sha1"", ""xstrdup"", ""DIFF_OPT_SET"", ""OPT_STRING"", ""setup_work_tree"", ""assign_blame"", ""prepare_final"", ""parse_options_start"", ""free"", ""git_config"", ""prepare_lines"", ""origin_incref"", ""parse_range_arg"", ""read_ancestry"", ""sort_and_merge_range_set"", ""read_sha1_file"", ""_"", ""parse_revision_opt"", ""read_mailmap"", ""xcalloc"", ""prio_queue_put"", ""string_list_append"", ""setup_pager"", ""die"", ""usage_with_options"", ""xmemdupz"", ""parse_options_end"", ""file_exists"", ""prepare_initial"", ""output"", ""prepare_revision_walk"", ""strcmp"", ""utf8_strwidth"", ""string_list_clear""]","["" struct parse_opt_ctx_t"", "" struct rev_info"", ""int"", "" struct origin"", "" struct option"", ""unsigned"", ""long"", ""char"", "" struct range_set"", "" enum object_type"", "" struct scoreboard"", "" struct blame_entry"", "" struct string_list"", "" struct range""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/name-rev.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4366.cpp,"[""name_rev"", ""xstrfmt"", ""decimal_length"", ""parse_commit"", ""sprintf"", ""die"", ""xmalloc"", ""strlen"", ""strcmp""]","["" struct commit_list"", "" struct commit"", ""void"", ""char"", ""int"", "" struct rev_name""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/name-rev.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4374.cpp,"[""get_exact_ref_match"", ""strlen"", ""strcmp"", ""snprintf""]","[""char"", "" struct commit"", ""int"", "" struct rev_name"", "" struct object""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4387.cpp,"[""ALLOC_GROW"", ""regexec"", ""strbuf_init"", ""format_config"", ""strcmp""]","[""int"", ""char"", ""void"", "" struct strbuf_list""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4390.cpp,"[""strcmp"", ""color_parse"", ""config_error_nonbool""]","[""int"", ""char"", ""void""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4392.cpp,"[""strcmp"", ""git_config_colorbool""]","[""int"", ""char"", ""void""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4393.cpp,"[""git_config_with_options"", ""want_color"", ""strcmp"", ""printf""]","[""int"", ""char""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4398.cpp,"[""launch_editor"", ""git_config_bool"", ""parse_options"", ""close"", ""open"", ""HAS_MULTI_BITS"", ""normalize_value"", ""strlen"", ""get_value"", ""die_errno"", ""xstrdup"", ""_"", ""write_str_in_full"", ""access_or_warn"", ""get_color"", ""git_config_set_multivar_in_file"", ""is_absolute_path"", ""git_config_set_in_file"", ""free"", ""git_config"", ""get_colorbool"", ""git_path"", ""git_config_rename_section_in_file"", ""get_urlmatch"", ""git_pathdup"", ""getenv"", ""check_argc"", ""expand_user_path"", ""xdg_config_home"", ""default_user_config"", ""die"", ""prefix_filename"", ""usage_with_options"", ""git_config_with_options"", ""git_etc_gitconfig"", ""check_write"", ""error"", ""strcmp""]","[""int"", ""char""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/checkout-index.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4405.cpp,"[""die"", ""strcmp""]","[""int"", ""char"", "" struct option""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/checkout-index.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4406.cpp,"[""OPT_BOOL"", ""rollback_lock_file"", ""strbuf_getline"", ""parse_options"", ""strlen"", ""read_cache"", ""checkout_file"", ""checkout_all"", ""N_"", ""write_locked_index"", ""OPT__FORCE"", ""prefix_path"", ""OPT__QUIET"", ""free"", ""git_config"", ""unquote_c_style"", ""strbuf_reset"", ""strbuf_swap"", ""OPT_CALLBACK"", ""die"", ""strbuf_release"", ""strcmp"", ""usage_with_options""]","[""int"", ""char"", "" struct option"", "" struct strbuf""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/checkout.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4417.cpp,"[""strcmp""]","[""int"", "" struct cache_entry""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/checkout.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4418.cpp,"[""ce_stage"", ""strcmp"", ""_"", ""error""]","[""int"", "" struct cache_entry""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/checkout.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4419.cpp,"[""ce_stage"", ""strcmp"", ""_"", ""error""]","[""int"", ""char"", ""unsigned"", "" struct cache_entry""]"
2104,-1,,"die(""git-cvsserver only handles server: %s"", arg);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_700.cpp,7,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""strcmp_arg_ret""]","[[], [u'die', u'git', u'cvsserver', u'only', u'handles', u'server', u'%s', u'arg']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/builtin/checkout.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4420.cpp,"[""checkout_entry"", ""ce_stage"", ""strcmp"", ""_"", ""error""]","[""int"", "" struct checkout"", "" struct cache_entry""]"
