class,class_size,check,variable
455,1,"[""diff_words_flush_arg_ret"", null, null, null]","[""emit_line_arg_ret"", null]"
456,1,"[""strbuf_addf_arg""]","[""FILE""]"
457,1,"[""strbuf_addf_arg""]","[""strbuf_addch_arg_ret"", null, ""FILE""]"
2776,3,"[""fill_print_name_arg_ret"", null]","[""diff_get_color_opt_arg_ret"", ""fill_print_name_arg_ret"", ""strlen_arg_ret""]"
458,1,"[""fill_print_name_arg_ret"", null]","[""diff_get_color_opt_arg_ret"", ""fill_print_name_arg_ret"", ""decimal_width_ret""]"
2775,2,"[""fill_print_name_arg_ret"", null]","[""diff_get_color_opt_arg_ret"", ""fill_print_name_arg_ret"", null, ""diff_get_color_opt_ret"", ""uintmax_t"", ""diff_get_color_opt_ret""]"
3149,5,"[""fill_print_name_arg_ret"", null]","[""diff_get_color_opt_arg_ret"", ""fill_print_name_arg_ret""]"
459,1,"[""fill_print_name_arg_ret"", null]","[""diff_get_color_opt_arg_ret"", ""fill_print_name_arg_ret"", null, ""decimal_width_ret"", ""uintmax_t"", ""uintmax_t"", ""uintmax_t"", ""uintmax_t""]"
2777,2,"[""int""]","[""diff_get_color_opt_arg_ret"", ""fill_print_name_arg_ret"", ""strlen_arg_ret""]"
460,1,"[""fill_print_name_arg"", null]","[""diff_line_prefix_arg_ret"", ""fill_print_name_arg""]"
461,1,"[""fill_print_name_arg"", null]","[""diff_line_prefix_arg_ret"", ""fill_print_name_arg"", null, null, ""fill_print_name_arg"", null, ""fill_print_name_arg"", null]"
462,1,"[""fill_print_name_arg_ret"", null]","[""fill_print_name_arg_ret"", null, ""diff_line_prefix_arg_ret"", ""fill_print_name_arg_ret""]"
463,1,"[""int"", ""gather_dirstat_arg_ret"", ""int""]","[""gather_dirstat_arg_ret"", null, ""diff_line_prefix_ret"", ""int"", ""int"", ""int"", ""memcmp_arg_ret""]"
464,1,"[""is_conflict_marker_ret""]","["" struct checkdiff_t"", null, null, ""diff_line_prefix_ret"", "" struct checkdiff_t"", null, "" struct checkdiff_t"", null]"
465,1,"[""is_conflict_marker_arg""]","["" struct checkdiff_t"", null, null, ""diff_line_prefix_ret"", "" struct checkdiff_t"", null, "" struct checkdiff_t"", null, ""whitespace_error_string_ret""]"
3223,8,"[""strchr_ret""]",[]
466,1,"[""deflate_it_ret"", ""deflate_it_arg_ret"", ""deflate_it_arg_ret""]","[""fputc_arg"", ""char"", ""unsigned long""]"
467,1,"[""deflate_it_ret"", ""deflate_it_arg_ret"", ""deflate_it_arg_ret""]","[""fputc_arg"", ""char"", ""mmfile_t"", null]"
468,1,"[""deflate_it_ret"", ""deflate_it_arg_ret"", ""deflate_it_arg_ret""]","[""fputc_arg"", ""char""]"
469,1,"[""deflate_it_ret"", ""deflate_it_arg_ret"", ""deflate_it_arg_ret""]","[null, ""fputc_arg""]"
470,1,"[""deflate_it_ret"", ""deflate_it_arg_ret"", ""deflate_it_arg_ret""]","[""fputc_arg_ret"", ""char""]"
471,1,"[""diff_filespec_is_binary_ret"", ""diff_filespec_is_binary_ret"", ""int"", ""get_textconv_ret"", ""get_textconv_ret""]","[""DIFF_OPT_TST_arg_ret"", null, ""strbuf_addstr_arg_ret"", null]"
472,1,"[""emit_rewrite_diff_arg_ret"", null, null]","[""emit_rewrite_diff_arg_ret"", null, ""strbuf_reset_arg_ret"", null]"
2778,3,"[""int""]","[""DIFF_OPT_TST_arg_ret"", null, ""strbuf_reset_arg_ret"", null]"
473,1,"[""S_ISREG_ret"", ""S_ISREG_ret"", ""DIFF_OPT_TST_ret"", ""diff_filespec_is_binary_arg_ret"", null, ""diff_filespec_is_binary_arg_ret"", null]","[""DIFF_OPT_TST_arg_ret"", null, ""strbuf_reset_arg_ret"", null]"
474,1,"[""S_ISREG_ret"", ""S_ISREG_ret"", ""DIFF_OPT_TST_ret"", ""diff_filespec_is_binary_arg_ret"", null, ""diff_filespec_is_binary_arg_ret"", null]","[""DIFF_OPT_TST_arg_ret"", null, ""strbuf_addf_arg_ret"", null, null]"
3150,4,"[""fill_mmfile_ret"", ""fill_mmfile_ret""]",[]
475,1,"[""DIFF_OPT_TST_ret"", ""diff_filespec_is_binary_ret"", ""diff_filespec_is_binary_ret"", ""emit_rewrite_diff_arg_ret"", ""emit_rewrite_diff_arg_ret""]","[""DIFF_OPT_TST_arg_ret"", null, ""strbuf_reset_arg_ret"", null]"
476,1,"[""DIFF_OPT_TST_ret""]","[""DIFF_OPT_TST_arg_ret"", null, ""emit_binary_diff_arg_ret"", null, null]"
477,1,"[""xdi_diff_outf_ret""]","[""init_diff_words_data_arg_ret"", null]"
2779,2,"[""xdi_diff_outf_ret""]","[""fill_mmfile_arg_ret"", null]"
478,1,"[""int""]","[""DIFF_OPT_SET_arg"", null, ""xdi_diff_outf_arg_ret"", null, ""int"", ""whitespace_error_string_ret""]"
3226,9,"[""sha1_object_info_ret""]","[""oid_to_hex_ret""]"
479,1,"[""diff_populate_gitlink_arg_ret"", null]","[""oid_to_hex_ret""]"
480,1,"[""write_in_full_arg""]",[]
2780,2,"[""write_in_full_ret"", ""unsigned long""]",[]
481,1,"[""diff_populate_filespec_ret""]","[""diff_populate_filespec_arg_ret"", null]"
482,1,"[""run_command_v_opt_cd_env_ret""]","[""add_external_diff_name_arg_ret""]"
2782,2,"[""int"", null]","[""int""]"
483,1,"[""run_external_diff_arg_ret"", ""run_external_diff_arg_ret""]","[""builtin_diff_arg_ret"", null, ""builtin_diff_arg_ret""]"
484,1,"[""lstat_ret""]","[""DIFF_FILE_VALID_arg_ret"", null]"
485,1,"[""index_path_ret""]","[""DIFF_FILE_VALID_arg_ret"", null]"
486,1,"[""DIFF_OPT_TST_ret"", ""DIFF_OPT_TST_arg_ret"", null, null]",[]
487,1,"[""char""]","[""skip_prefix_arg_ret""]"
3224,8,"[""skip_prefix_ret""]","[""skip_prefix_arg_ret""]"
488,1,"[""parse_ws_error_highlight_ret""]","[""parse_ws_error_highlight_ret"", ""parse_ws_error_highlight_arg_ret""]"
2783,2,"[""diff_scoreopt_parse_ret"", ""stat_opt_arg_ret"", null]","[""diff_scoreopt_parse_arg_ret""]"
489,1,"[""diff_scoreopt_parse_ret"", ""DIFF_OPT_SET_arg_ret"", null]","[""diff_scoreopt_parse_arg_ret""]"
490,1,"[""parse_algorithm_value_ret""]",[]
491,1,"[""git_config_colorbool_ret""]",[]
492,1,"[""parse_diff_filter_opt_ret""]","[""parse_diff_filter_opt_ret"", ""parse_diff_filter_opt_arg_ret""]"
493,1,"[""diff_line_prefix_arg_ret"", null, null]","[""diff_aligned_abbrev_ret"", ""diff_line_prefix_arg_ret"", null, ""similarity_index_arg"", null, null, ""similarity_index_arg"", null, null]"
494,1,"[""diff_line_prefix_arg_ret"", null, null]","[""diff_aligned_abbrev_ret"", ""diff_line_prefix_arg_ret"", null]"
495,1,"[""similarity_index_arg"", null]","[""similarity_index_ret"", ""diff_line_prefix_arg_ret"", null, ""similarity_index_arg_ret"", null, ""write_name_quoted_arg""]"
496,1,"[""similarity_index_arg"", null]","[""diff_line_prefix_arg_ret"", null, ""similarity_index_arg_ret"", null, ""write_name_quoted_arg""]"
2784,2,"[""char""]","[null, ""char""]"
497,1,"[""char""]","[null, "" struct diff_queue_struct"", null]"
498,1,"[""DIFF_PAIR_UNMERGED_ret""]","[""DIFF_PAIR_RENAME_arg_ret"", null, null]"
499,1,"[""int"", null]","[""diff_line_prefix_ret"", ""diff_line_prefix_arg_ret"", null]"
500,1,"["" struct diff_filespec"", null]","[""write_name_quoted_arg"", ""char"", "" struct diff_filespec"", null]"
501,1,"["" struct diff_filespec"", null]","[""write_name_quoted_arg"", ""char""]"
502,1,"["" struct diff_filepair"", null, null, "" struct diff_filepair"", null, null, "" struct diff_filepair"", null, null, "" struct diff_filepair"", null, null]","[""write_name_quoted_arg"", ""char"", "" struct diff_filepair"", null, null, "" struct diff_filepair"", null, null, ""int""]"
503,1,"[""show_rename_copy_arg"", null, null]","[""diff_line_prefix_ret"", ""show_file_mode_name_arg""]"
2785,2,"[""show_rename_copy_arg"", null, null]","[""diff_line_prefix_ret"", ""show_file_mode_name_arg_ret""]"
504,1,"[""show_rename_copy_arg"", null, null]","[""show_rename_copy_arg_ret"", ""show_rename_copy_arg_ret""]"
505,1,"[""show_rename_copy_arg_ret"", null]","[""show_rename_copy_arg_ret"", ""show_rename_copy_arg_ret""]"
506,1,"[""show_rename_copy_arg_ret"", null]","[""similarity_index_ret"", ""write_name_quoted_arg_ret""]"
507,1,"[""diff_unmodified_pair_arg"", null]",[]
508,1,"[""xdi_diff_outf_ret""]","[""DIFF_PAIR_UNMERGED_arg_ret"", null, null]"
509,1,"[""int"", ""int""]","[""char"", ""int""]"
510,1,"[""int""]","[""diff_line_prefix_ret"", ""diff_flush_patch_arg_ret"", null, ""diff_line_prefix_arg_ret"", null]"
511,1,"[""diff_line_prefix_arg_ret"", null]","[""diff_line_prefix_arg_ret"", null, ""diff_line_prefix_arg_ret"", null]"
2786,2,"[""strbuf_read_ret""]","[""char""]"
512,1,"[""diff_populate_filespec_ret""]",[]
513,1,"["" struct userdiff_driver"", null]",[]
514,1,"[""run_textconv_ret""]",[]
515,1,"[""adjust_shared_perm_ret"", ""int""]","[""adjust_shared_perm_arg_ret""]"
516,1,"["" struct branch"", null]","[""fputc_arg""]"
517,1,"["" struct branch"", null, null]","[""fputc_arg""]"
518,1,"[""is_null_oid_ret""]","[""fputc_arg""]"
2787,3,"[""is_null_oid_ret""]","[""oid_to_hex_ret"", ""fputc_arg_ret""]"
519,1,"[""is_null_oid_ret""]","[""fputc_arg_ret"", null, "" struct branch"", null]"
520,1,"[""is_null_oid_ret""]","[""fputc_arg_ret""]"
521,1,"["" struct branch"", null, null]","[""fputc_arg_ret"", "" struct branch"", null]"
3225,8,"["" struct recent_command"", null, null]","[""fputc_arg_ret""]"
522,1,"["" struct recent_command"", null, null]","["" struct recent_command"", null, ""fputc_arg_ret""]"
523,1,"["" struct recent_command"", null, null]","[""fputc_arg_ret"", null, null]"
524,1,"["" struct recent_command"", null, null]","[""fputc_arg_ret"", null, ""unsigned long"", ""write_branch_report_arg"", null, ""write_branch_report_arg"", null]"
3151,6,[null],"[""fputc_arg_ret""]"
525,1,[null],"[""oid_to_hex_ret"", ""fputc_arg_ret""]"
526,1,[null],"["" struct tag"", null, ""fputc_arg_ret""]"
527,1,[null],"[""fputc_arg_ret"", null]"
528,1,"["" struct object_entry""]","[null, ""uintmax_t""]"
529,1,"[""lookup_branch_ret""]","[""lookup_branch_arg_ret""]"
3107,3,"[""check_refname_format_ret""]","[""check_refname_format_arg_ret""]"
530,1,"["" struct pack_idx_entry"", "" struct pack_idx_entry""]",[]
531,1,"[""odb_pack_keep_ret""]",[]
3024,3,"[""close_ret""]",[]
3152,4,"[""finalize_object_file_ret""]",[]
532,1,"[""lseek_ret""]","["" struct packed_git"", null]"
2788,2,"[""add_packed_git_ret""]","[""strlen_arg_ret""]"
533,1,"[""fputc_arg""]","[""fputc_arg"", ""install_packed_git_arg_ret"", null]"
534,1,"["" struct branch"", null, null]","[""oid_to_hex_ret"", ""fputc_arg""]"
535,1,"["" struct tag"", null, null]","[""oid_to_hex_ret"", ""fputc_arg""]"
536,1,"[""sha1file_truncate_ret""]",[]
537,1,"[""feof_ret"", ""fread_ret""]","[null, ""uintmax_t""]"
538,1,"[""find_object_ret"", ""read_sha1_file_arg"", null]","[""oid_to_hex_ret""]"
539,1,"[""gfi_unpack_entry_ret""]","[""oid_to_hex_ret""]"
540,1,"[""read_sha1_file_ret"", ""read_sha1_file_arg_ret"", null]","[""oid_to_hex_ret""]"
541,1,"[""get_mode_ret""]","[""oid_to_hex_ret""]"
542,1,"[""S_ISDIR_ret""]",[]
543,1,"[""fspathncmp_arg""]",[]
544,1,"[""S_ISDIR_ret"", ""strchrnul_ret"", ""tree_content_set_arg""]",[]
545,1,"[""fspathncmp_arg"", ""int""]",[]
546,1,"[""lookup_commit_reference_gently_ret"", ""lookup_commit_reference_gently_ret""]","["" struct branch"", null]"
547,1,"[""in_merge_bases_ret""]","[""oid_to_hex_ret"", ""oid_to_hex_ret"", "" struct branch"", null]"
3160,5,"[""ref_transaction_update_ret"", ""ref_transaction_commit_ret"", ""ref_transaction_begin_ret""]","[""ref_transaction_commit_arg_ret"", null]"
548,1,"["" struct mark_set"", null, null, ""uintmax_t""]","[""oid_to_hex_ret"", ""dump_marks_helper_arg_ret"", null, ""uintmax_t"", ""uintmax_t""]"
549,1,"[""fdopen_lock_file_ret""]","[""strerror_ret"", ""error_errno_arg""]"
550,1,"[""fopen_ret""]",[null]
2789,2,"[""strtoumax_arg"", ""strchr_ret""]","[""strtoumax_arg""]"
2790,2,"[""get_oid_hex_ret"", ""strtoumax_ret"", ""strtoumax_arg_ret"", null, ""get_oid_hex_arg_ret""]",[null]
551,1,"[""skip_prefix_ret""]","[""strbuf_detach_arg"", null]"
552,1,"[""strbuf_getline_lf_ret"", null]","[""xstrdup_ret""]"
553,1,"[""strbuf_fread_arg"", ""strtoumax_ret""]",[]
554,1,"[""feof_ret"", ""strbuf_fread_ret""]","[""unsigned long_ret""]"
2791,3,"[""strcspn_ret""]","[""strcspn_arg_ret""]"
555,1,"[""strcspn_ret"", ""strcspn_arg_ret"", ""strcspn_ret""]","[""strcspn_arg_ret""]"
556,1,"[""validate_raw_date_ret""]","[""validate_raw_date_arg_ret"", ""strbuf_add_arg_ret""]"
557,1,"[""parse_date_ret""]","[""parse_date_arg_ret"", ""strbuf_add_arg_ret""]"
558,1,"[""strcmp_ret""]","[""strbuf_add_arg_ret""]"
559,1,"[""unsigned char""]","[""unsigned char""]"
560,1,"[""tree_content_remove_ret""]","[""tree_content_remove_arg_ret""]"
561,1,"[""strtoumax_arg_ret"", ""strtoumax_arg_ret""]","[null, null]"
2792,2,"[""parse_mark_ref_arg_ret""]","[null, null]"
562,1,"[""get_mode_ret""]","[null, null]"
563,1,"[""get_mode_arg_ret""]","[null, null]"
2798,3,"[""parse_oid_hex_ret""]","[null, null]"
2799,3,"[""parse_oid_hex_arg_ret""]","[null, null]"
3153,5,"[""unquote_c_style_arg_ret""]","[null, null]"
564,1,"[""uint16_t""]","[null, null]"
565,1,"[""find_object_ret"", null, null]","[""find_object_ret"", null, null, null]"
566,1,"[""S_ISDIR_ret""]","[null, null]"
567,1,"[""sha1_object_info_ret""]","[""S_ISDIR_ret"", null, null]"
568,1,"[""sha1_object_info_ret"", ""S_ISDIR_ret""]","[""S_ISDIR_ret"", ""sha1_object_info_ret"", null, null]"
569,1,"[""strchr_ret""]","[null, null]"
570,1,"[""strbuf_add_arg_ret""]","[null, null]"
571,1,"[""tree_content_get_arg_ret"", null, ""tree_content_replace_arg""]","[""tree_content_get_arg_ret""]"
572,1,"[""parse_oid_hex_ret""]","[null, ""free_arg""]"
573,1,"[""parse_oid_hex_arg_ret""]","[null, ""free_arg""]"
2915,3,"[""is_null_oid_ret""]",[]
2794,3,"[""find_mark_ret"", null, null]","[null, ""parse_mark_ref_eol_ret""]"
2793,2,"[""read_object_with_reference_ret"", ""read_object_with_reference_arg_ret""]","[""get_oid_arg_ret""]"
2795,3,"[""lookup_branch_ret""]","[""get_oid_arg_ret""]"
574,1,"[""find_object_ret"", null, null]","[""find_object_ret"", null, null, ""free_arg_ret""]"
575,1,"[""sha1_object_info_ret""]","[null, ""free_arg_ret""]"
576,1,"[""sha1_object_info_ret"", null]","[""sha1_object_info_ret"", null, ""free_arg_ret""]"
577,1,"[""memcmp_arg"", ""unsigned long"", null]","[""oid_to_hex_ret""]"
578,1,"[""memcmp_ret"", ""get_oid_hex_ret""]","[""oid_to_hex_ret""]"
579,1,"[""parse_from_commit_arg"", ""lookup_branch_ret""]","[""parse_from_commit_arg"", null]"
580,1,"[""parse_from_commit_arg"", ""lookup_branch_ret""]","[""get_oid_arg_ret""]"
581,1,"[""parse_ident_ret""]",[]
582,1,"[""skip_prefix_ret""]","[null, null]"
583,1,"[""sha1_object_info_ret""]","[""get_oid_arg_ret""]"
584,1,"[""free_arg_ret""]","[""oid_to_hex_ret""]"
585,1,"[""parse_mark_ref_eol_arg""]","[""parse_mark_ref_eol_arg""]"
2797,3,"[""find_mark_ret""]","[null, null]"
586,1,"[""insert_object_ret"", ""sha1_object_info_ret""]","[null, ""get_oid_hex_arg""]"
2796,2,"[""strlen_ret"", ""get_oid_hex_ret"", ""strlen_ret"", ""read_sha1_file_arg_ret"", null]","[null, ""get_oid_hex_arg_ret""]"
587,1,"["" struct branch""]","[null, null]"
588,1,"[""unquote_c_style_ret""]","[null, null]"
589,1,"[""strchr_ret"", ""strtoul_arg_ret"", ""strchr_arg_ret"", ""strtoul_arg_ret""]","[""char""]"
590,1,"[""ulong_arg_ret"", null]",[null]
591,1,"[""ulong_arg_ret"", null, null, null]",[null]
592,1,"[""git_parse_ulong_arg_ret""]","[""git_parse_ulong_arg_ret""]"
593,1,"[""git_parse_ulong_arg_ret""]",[]
594,1,[null],"[""parse_one_feature_arg""]"
595,1,[null],"[""parse_one_feature_arg_ret""]"
596,1,[null],"[""parse_one_option_arg""]"
597,1,[null],"[""parse_one_option_arg_ret""]"
3117,3,"[null, null]","[null, null, null]"
598,1,"[""skip_prefix_ret""]","[""option_cat_blob_fd_arg_ret""]"
599,1,"[""strcmp_ret""]","[""strbuf_init_arg_ret"", null]"
600,1,"[""feof_ret"", null]",[]
2800,2,[null],"[null, ""char""]"
3247,44,[null],[null]
3087,3,[null],"[null, null, null]"
601,1,[null],"[null, null, null, ""uintmax_t"", ""uintmax_t""]"
3154,4,[null],"[null, null, null, null, null, null, null, null, null, null, null, null, null]"
602,1,[null],"[null, null, null, null, ""pool_calloc_ret"", null, null]"
603,1,[null],"[null, null]"
604,1,[null],"[null, null, ""unsigned long_arg"", null, ""sizeof_arg""]"
605,1,[null],"[""unsigned long_ret"", null]"
606,1,[null],"[null, null, null, null]"
607,1,"[""deref_tag_ret""]","[""oid_to_hex_ret"", ""FILE"", ""deref_tag_arg_ret""]"
608,1,"[""parse_pack_def_arg""]",[null]
609,1,"[""skip_prefix_ret"", ""strcmp_ret"", ""should_setup_rebase_arg_ret""]","[""strcmp_arg_ret""]"
610,1,"[""should_setup_rebase_arg_ret""]","[""should_setup_rebase_ret"", ""strbuf_addf_arg_ret"", ""strcmp_arg_ret"", ""should_setup_rebase_arg_ret""]"
611,1,"[""should_setup_rebase_arg_ret""]","[""should_setup_rebase_ret"", ""strbuf_addf_arg_ret"", ""strcmp_arg_ret""]"
2801,2,"[""should_setup_rebase_arg_ret""]","[""should_setup_rebase_ret"", ""strbuf_addf_arg_ret"", ""git_config_set_gently_arg_ret""]"
612,1,"[""should_setup_rebase_arg_ret""]",[]
613,1,"[""for_each_remote_arg_ret"", null]","[""char""]"
2802,2,"[""strbuf_check_branch_ref_ret""]","[""strbuf_check_branch_ref_arg_ret""]"
614,1,"[""int"", ""int""]","[""strlen_ret"", ""strbuf_check_branch_ref_arg_ret"", null]"
615,1,"[""is_bare_repository_ret"", ""strcmp_ret"", ""strcmp_arg_ret""]",[]
616,1,[null],"[""get_oid_arg_ret""]"
617,1,"[""int""]","[""get_oid_arg_ret""]"
3022,3,"[""dwim_ref_ret"", ""strlen_ret""]","[""strlen_arg_ret""]"
618,1,"[""lookup_commit_reference_ret"", ""lookup_commit_reference_ret"", null]","[""strlen_arg_ret""]"
619,1,"[""refs_create_symref_ret""]","[""get_worktrees_ret"", ""int"", null]"
620,1,"[""check_refname_format_ret""]","[""strbuf_addstr_arg_ret""]"
621,1,"[""strcmp_ret""]","[""repo_set_worktree_arg"", null, ""strcmp_arg_ret""]"
622,1,"[""setenv_ret""]","[""setenv_arg_ret""]"
623,1,"[""unsigned_add_overflows_ret""]","[null, null, null, ""size_t"", null, ""size_t""]"
624,1,"[""unsigned_mult_overflows_ret""]","[null, null, null, ""size_t"", null, ""size_t""]"
625,1,"[""size_t"", ""size_t""]","[null, null, null, ""size_t"", null, ""size_t""]"
626,1,"[""off_t"", null, ""off_t""]",[]
627,1,"[""parse_num_ret""]","[""char""]"
628,1,"[""fread_ret"", ""xsize_t_ret""]","[""error_errno_arg_ret""]"
629,1,"[""mmfile_t"", ""mmfile_t"", ""read_sha1_file_arg_ret"", null]","[""oid_to_hex_ret""]"
630,1,"["" struct ff_reg"", null, ""int"", ""xmalloc_ret"", null]","[""strchr_arg_ret""]"
631,1,"[""strcmp_arg""]","[""strcmp_arg_ret""]"
632,1,"[""xsnprintf_arg""]",[]
633,1,"[""char""]","[""FILE"", ""char""]"
634,1,"[""char""]","[""FILE"", "" struct strbuf"", null]"
635,1,"[""char""]","[""FILE"", null]"
636,1,"[""char""]","[""vfprintf_arg"", ""char""]"
637,1,"[""char""]","[""vfprintf_arg_ret"", null]"
638,1,"[""char""]","[""vfprintf_arg_ret"", ""char""]"
639,1,"[""read_sha1_file_ret""]","[""get_sha1_arg_ret""]"
640,1,"[""read_sha1_file_arg_ret"", null]","[""get_sha1_arg_ret""]"
641,1,"[""unsigned_add_overflows_ret""]","[null, ""date_overflows_arg"", ""int""]"
642,1,"[""date_overflows_arg"", ""int""]","[null, ""date_overflows_arg"", ""int""]"
2803,2,"[""date_overflows_ret""]","[null, ""timestamp_t""]"
643,1,"["" enum date_mode_type"", null]",[]
644,1,"[""skip_prefix_ret""]","[""parse_date_type_arg_ret""]"
645,1,"[""xstrdup_arg_ret""]","[""parse_date_type_arg_ret""]"
646,1,"[""int""]","[""oid_to_hex_ret"", "" struct object"", "" enum object_type"", "" enum object_type""]"
647,1,"["" enum object_type"", null]","[""oid_to_hex_ret"", "" enum object_type""]"
2804,2,"[""check_sha1_signature_ret""]","[""oid_to_hex_ret""]"
2805,2,"[""check_sha1_signature_ret""]","[""sha1_to_hex_ret""]"
648,1,"[""parse_tree_indirect_ret""]","[""oid_to_hex_ret"", ""char"", ""char""]"
649,1,"[""walker_fetch_arg_ret"", null]",[null]
650,1,"[""sha1_object_info_ret""]","[""oid_to_hex_ret"", ""sha1_object_info_ret"", "" struct object_entry"", null]"
651,1,"[""packlist_find_ret""]","[""sha1_to_hex_ret""]"
652,1,"[""kh_put_sha1_arg_ret""]","[""oid_to_hex_ret""]"
653,1,"[""ewah_serialize_to_ret""]",[]
654,1,"[""sha1_pos_ret""]",[]
2807,2,"[""rename_ret""]","[""rename_arg_ret""]"
655,1,"[""read_in_full_ret""]","[""open_arg_ret""]"
656,1,"[""parse_oid_hex_ret"", ""parse_oid_hex_arg_ret""]",[null]
657,1,"[""parse_msg_id_ret""]","[""parse_msg_id_arg_ret""]"
658,1,"[""parse_msg_type_ret"", null, null, ""parse_msg_id_ret"", ""parse_msg_type_arg_ret"", null]","[""parse_msg_id_arg_ret"", ""parse_msg_type_arg_ret""]"
659,1,"[""init_skiplist_arg"", ""strcspn_ret""]",[]
660,1,"[""fsck_set_msg_type_arg"", ""strcspn_ret""]","[""init_skiplist_arg_ret""]"
661,1,"[""S_ISDIR_ret""]","[""describe_object_ret"", ""tree_entry_gently_arg_ret"", null, ""tree_entry_gently_arg_ret"", null]"
662,1,"[""fsck_walk_tree_arg"", null, null, null, null, null]","[""describe_object_ret""]"
2808,2,"[""int"", null]","[""describe_object_ret"", ""char""]"
663,1,"[""char""]","["" struct string_list"", null, ""int"", null, "" struct string_list"", null, ""int"", null]"
2809,2,"[""string_list_append_arg"", null]",[]
664,1,"[""is_directory_ret""]","["" struct strbuf"", null]"
665,1,"[""strbuf_normalize_path_ret"", ""strbuf_realpath_arg_ret""]","[""strbuf_normalize_path_arg_ret"", null]"
666,1,"[""link_alt_odb_entry_arg""]","[""link_alt_odb_entry_arg""]"
667,1,"[""strbuf_normalize_path_ret""]","[""strbuf_normalize_path_arg_ret"", null]"
2810,2,"[""fdopen_lock_file_ret""]",[]
668,1,"[""xsize_t_ret""]","[""git_open_arg_ret""]"
669,1,"[""ntohl_ret"", ""ntohl_ret""]","[null, ""git_open_arg_ret"", ""ntohl_ret""]"
670,1,"[""ntohl_ret"", ""uint32_t""]","[""git_open_arg_ret""]"
671,1,"[""xsize_t_ret"", ""uint32_t""]","[""git_open_arg_ret""]"
672,1,"[""xsize_t_ret"", ""unsigned long"", ""xsize_t_ret"", ""unsigned long""]","[""git_open_arg_ret""]"
673,1,"[""xsize_t_ret"", ""unsigned long"", null]","[""git_open_arg_ret""]"
674,1,"[""size_t"", ""git_env_ulong_ret""]","[null, null, null, ""size_t"", null, ""git_env_ulong_ret""]"
675,1,"[""xmmap_gently_ret"", null]",[]
676,1,"[""free_arg"", null]","["" struct packed_git"", null]"
677,1,"[""close_pack_arg"", null]",[]
678,1,"[""open_pack_index_ret"", ""open_pack_index_arg_ret"", null]","[""open_pack_index_arg_ret"", null]"
679,1,"[""S_ISREG_ret""]","[""open_pack_index_arg_ret"", null]"
680,1,"[""open_pack_index_arg_ret"", null, ""fstat_arg_ret"", null]","[""open_pack_index_arg_ret"", null]"
2812,2,"[""fcntl_ret""]",[]
681,1,"[""read_in_full_ret"", ""read_in_full_arg_ret""]","[""open_pack_index_arg_ret"", null]"
682,1,"[""htonl_ret"", ""read_in_full_arg_ret"", null]","[""open_pack_index_arg_ret"", null]"
683,1,"[""pack_version_ok_ret""]","[""ntohl_ret"", null, ""open_pack_index_arg_ret"", null]"
684,1,"[""ntohl_ret"", ""open_pack_index_arg_ret"", null]","[""ntohl_ret"", null, null, ""open_pack_index_arg_ret"", null, ""open_pack_index_arg_ret"", null]"
685,1,"[""lseek_ret""]","[""open_pack_index_arg_ret"", null]"
686,1,"[""read_in_full_ret"", ""hashcmp_arg""]","[""open_pack_index_arg_ret"", null]"
2813,2,"[""hashcmp_ret""]","[""open_pack_index_arg_ret"", null]"
687,1,"[""open_packed_git_ret"", ""open_packed_git_arg_ret"", null, ""open_packed_git_arg_ret"", null]","[""open_packed_git_arg_ret"", null]"
688,1,"[""in_window_arg"", ""open_packed_git_arg_ret"", null]",[]
689,1,"[""in_window_arg""]",[]
690,1,"[""open_packed_git_ret"", ""open_packed_git_arg_ret"", null]","[""open_packed_git_arg_ret"", null]"
691,1,"[""xcalloc_ret"", null, null]","[""unuse_one_window_arg_ret"", null]"
692,1,"[""xsize_t_ret""]","[""open_sha1_file_arg_ret""]"
693,1,"[""bitsizeof_ret"", ""unsigned long"", ""unsigned long"", ""unsigned""]",[]
694,1,"[""git_inflate_ret""]","[""sha1_to_hex_ret""]"
2814,2,"[""git_inflate_end_arg_ret"", null]","[""sha1_to_hex_ret""]"
695,1,"[""type_from_string_gently_ret""]",[]
696,1,"[""git_inflate_ret"", null, ""git_inflate_end_arg_ret"", null, ""sizeof_arg""]",[]
697,1,"["" enum object_type"", null]",[]
698,1,"[""retry_bad_packed_offset_ret""]","[null, ""retry_bad_packed_offset_ret"", null, ""retry_bad_packed_offset_arg"", ""retry_bad_packed_offset_arg_ret"", null]"
699,1,"[""check_pack_crc_ret""]","[""sha1_to_hex_ret""]"
700,1,"[""get_delta_base_ret""]","[null, null, ""get_delta_base_arg_ret"", ""get_delta_base_arg_ret"", null]"
701,1,"[""void""]",[]
702,1,"[""unpack_object_header_ret""]","[null, ""unpack_object_header_ret"", null, ""add_delta_base_cache_arg"", ""unpack_compressed_entry_arg_ret"", null]"
703,1,"[""find_pack_revindex_ret""]","[""sha1_to_hex_ret"", null, null, ""off_t"", ""nth_packed_object_sha1_arg_ret"", null]"
704,1,"[""unpack_compressed_entry_ret""]","[null, null, ""get_delta_base_arg_ret"", ""unpack_compressed_entry_arg_ret"", null]"
2815,2,"[""patch_delta_ret""]",[]
2816,2,"[""unsigned char"", ""unsigned char""]","["" struct packed_git"", null]"
