class,class_size,check,variable
712,1,"[""RFCNB_Pkt_Type_ret"", null]","[""Prot_Print_Routine_arg_ret"", ""RFCNB_NBName_To_AName_arg""]"
713,1,"[""RFCNB_Pkt_Type_ret"", null]","[""Prot_Print_Routine_arg_ret"", null]"
714,1,"[""RFCNB_Pkt_Len_ret""]","[""Prot_Print_Routine_arg_ret""]"
715,1,"[""RFCNB_Pkt_Len_ret""]","[""CVAL_ret"", ""Prot_Print_Routine_arg_ret""]"
908,2,"[""RFCNB_Pkt_Len_ret""]","[""RFCNB_Pkt_Len_ret"", ""Prot_Print_Routine_arg_ret""]"
716,1,"[""RFCNB_Get_Pkt_ret"", ""RFCNB_Get_Pkt_ret""]",[null]
717,1,"[""int"", null]","[""RFCNB_Print_Pkt_arg""]"
718,1,"[""read_ret"", ""read_ret""]","[""RFCNB_Print_Pkt_arg""]"
719,1,"[""read_ret""]","[""RFCNB_Print_Pkt_arg""]"
720,1,"[""RFCNB_Pkt_Type_ret"", null]","[""RFCNB_Print_Pkt_arg""]"
721,1,"[""RFCNB_Pkt_Type_ret"", null]","[""RFCNB_Print_Pkt_arg"", ""RFCNB_Pkt_Len_ret""]"
722,1,"[""RFCNB_Pkt_Type_ret"", null]","[""RFCNB_Print_Pkt_arg"", ""int"", ""read_ret"", ""int"", ""int""]"
723,1,"[""RFCNB_Pkt_Type_ret"", null]","[""RFCNB_Print_Pkt_arg"", ""RFCNB_Pkt_Len_ret"", ""read_ret""]"
948,4,"[""RFCNB_Send_ret""]",[null]
949,4,"[""RFCNB_Recv_ret""]",[null]
950,4,"[""CVAL_ret"", ""SMB_Hdr_ret"", null]","[""CVAL_ret"", ""SMB_Hdr_ret"", ""SVAL_ret"", ""SMB_Hdr_ret"", null]"
724,1,"[""CVAL_ret"", ""SMB_Hdr_ret"", null]","[""SVAL_ret"", ""SMB_Hdr_ret"", null]"
725,1,"[""SVAL_ret"", ""SMB_Hdr_ret""]",[null]
726,1,"[""CVAL_ret"", ""SMB_Hdr_ret""]",[null]
727,1,"[""CVAL_ret"", ""SMB_Hdr_ret""]","[""CVAL_ret"", ""SMB_Hdr_ret"", null]"
728,1,"[""CVAL_ret"", ""SMB_Hdr_ret""]","[null, ""SVAL_ret"", null, ""SVAL_ret""]"
729,1,"[""gethostname_ret""]",[null]
730,1,"[""strlen_arg"", null, ""strlen_arg"", null, ""strlen_arg"", null]",[null]
731,1,"[""CVAL_ret"", ""SMB_Hdr_ret"", null]","[null, ""malloc_ret"", null, ""malloc_ret"", null]"
732,1,"[""CVAL_ret"", ""SMB_Hdr_ret"", null]",[null]
733,1,"[""char"", ""char""]","[null, ""char""]"
734,1,"[""int"", ""int"", null]","[null, null, ""int""]"
735,1,"[""int"", ""int"", null]",[null]
736,1,"[""unsigned""]",[]
961,11,"[null, ""printchar_arg"", null]",[]
737,1,"[null, ""printchar_arg"", null]","[""extract_number_and_incr_arg""]"
909,2,"[null, ""printchar_arg"", null]","[""extract_number_and_incr_arg"", ""printchar_arg_ret""]"
738,1,"[null, ""printchar_arg"", null]","[""printchar_arg_ret""]"
739,1,"[null, ""printchar_arg"", null, null]","[null, ""printchar_arg_ret"", null]"
740,1,"[null, ""printchar_arg"", null, null, null]",[]
951,7,"[null, ""printchar_arg"", null]","[""extract_number_and_incr_arg_ret""]"
910,3,"[null, ""printchar_arg"", null]","[""extract_number_and_incr_arg_ret"", ""extract_number_and_incr_arg_ret""]"
741,1,"[null, ""printchar_arg"", null, null]",[]
742,1,"[null, ""printchar_arg""]","[""extract_number_and_incr_arg_ret""]"
743,1,"[null, ""printchar_arg""]",[]
744,1,"[null, null, null, null]",[]
745,1,"[""FIRST_STRING_P_arg"", null]",[]
