sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_log_loc,new_log_loc
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/io/libsvm_parser.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_79.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_79.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_79.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_196.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_196.cpp,85,85,[2],[2]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/learner/objective.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_80.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_80.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_80.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_197.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_197.cpp,77,80,[4],[4]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_81.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_198.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_198.cpp,288,290,[11],[11]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_81.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_199.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_199.cpp,313,315,"[8, 10, 13]","[8, 10, 13]"
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/math.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_82.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_82.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_82.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_200.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_200.cpp,28,30,[4],[5]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_83.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_201.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_201.cpp,199,201,[6],[6]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_83.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_202.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_202.cpp,230,232,[3],[3]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_83.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_203.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_203.cpp,419,421,[5],[5]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_83.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_204.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_204.cpp,486,488,[4],[4]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_205.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_205.cpp,1,1,"[20, 26, 29]",[]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_206.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_206.cpp,54,106,"[32, 35]",[34]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_207.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_207.cpp,103,157,[],"[12, 17, 22, 27]"
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_85.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_208.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_208.cpp,58,61,"[7, 8, 15, 16]","[7, 8, 15, 16]"
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/xgboost_main.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_86.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_86.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_86.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_209.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_209.cpp,90,92,[3],[3]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/xgboost_main.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_86.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_86.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_86.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_210.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_210.cpp,196,201,[1],[1]
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/xgboost_main.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_86.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_86.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_86.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_211.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_211.cpp,215,220,"[2, 24, 25]","[2, 24, 25]"
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],wrapper/xgboost_wrapper.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_87.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_87.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_87.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_212.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_212.cpp,94,98,[116],"[80, 223]"
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],wrapper/xgboost_wrapper.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_88.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_88.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_88.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_213.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_213.cpp,1,1,[],[37]
048d6929f4dc5fa68562ce014b80470e667a5a5b,"Merge pull request #375 from yanqingmen/java_wrapper

good job! merged",[],java/xgboost4j_wrapper.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_89.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_89.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_89.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_214.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_214.cpp,16,16,[],[7]
f73bcd427dcdd3602458f2b1cb873085f1fd768b,update java wrapper for new fault handle API,[],java/xgboost4j_wrapper.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_90.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_90.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_90.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_215.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_215.cpp,16,16,[],[7]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],R-package/src/xgboost_assert.c,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_91.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_91.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_91.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_216.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_216.cpp,6,7,[7],[7]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/io/dmlc_simple.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_92.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_92.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_92.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_217.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_217.cpp,32,34,[5],[5]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/io/libsvm_parser.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_93.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_93.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_93.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_218.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_218.cpp,85,85,[2],[2]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/learner/objective.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_94.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_94.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_94.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_219.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_219.cpp,77,80,[4],[4]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_95.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_95.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_95.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_220.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_220.cpp,288,290,[11],[11]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_95.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_95.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_95.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_221.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_221.cpp,313,315,"[8, 10, 13]","[8, 10, 13]"
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/math.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_96.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_96.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_96.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_222.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_222.cpp,28,30,[4],[5]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_97.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_223.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_223.cpp,199,201,[6],[6]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_97.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_224.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_224.cpp,230,232,[3],[3]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_97.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_225.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_225.cpp,419,421,[5],[5]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_97.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_97.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_226.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_226.cpp,486,488,[4],[4]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_98.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_98.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_98.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_227.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_227.cpp,1,1,"[20, 26, 29]",[]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_98.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_98.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_98.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_228.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_228.cpp,54,106,"[32, 35]",[34]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_98.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_98.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_98.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_229.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_229.cpp,103,157,[],"[12, 17, 22, 27]"
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/utils/utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_99.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_99.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_99.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_230.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_230.cpp,58,61,"[7, 8, 15, 16]","[7, 8, 15, 16]"
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/xgboost_main.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_100.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_100.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_100.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_231.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_231.cpp,90,92,[3],[3]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/xgboost_main.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_100.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_100.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_100.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_232.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_232.cpp,196,201,[1],[1]
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],src/xgboost_main.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_100.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_100.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_100.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_233.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_233.cpp,215,220,"[2, 24, 25]","[2, 24, 25]"
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],wrapper/xgboost_wrapper.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_101.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_101.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_101.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_234.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_234.cpp,94,98,[116],"[78, 221]"
7755c00721f4b631fd4bdc5af258ed092d826c4f,"Merge pull request #2 from dmlc/master

pr from origin:master",[],wrapper/xgboost_wrapper.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_102.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_102.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_102.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_235.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_235.cpp,1,1,[],[37]
cc767add881b5cc91376f67d01a5e164c5a0fadb,API refactor to make fault handling easy,[],src/utils/utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_103.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_103.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_103.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_236.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_236.cpp,73,74,"[2, 3]","[2, 3]"
cc767add881b5cc91376f67d01a5e164c5a0fadb,API refactor to make fault handling easy,[],wrapper/xgboost_wrapper.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_104.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_104.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_104.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_237.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_237.cpp,102,103,[],[45]
cc767add881b5cc91376f67d01a5e164c5a0fadb,API refactor to make fault handling easy,[],wrapper/xgboost_wrapper.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_105.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_105.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_105.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_238.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_238.cpp,8,8,[],[30]
57ec9222145621e915a412196959604850e89474,fix all cpp lint,[],R-package/src/xgboost_assert.c,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_106.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_106.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_106.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_239.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_239.cpp,6,7,[7],[7]
57ec9222145621e915a412196959604850e89474,fix all cpp lint,[],wrapper/xgboost_wrapper.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_107.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_107.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_107.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_240.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_240.cpp,99,102,[111],[110]
1123253f79e1288058ae72072cd2736a709738ed,lint all,[],src/io/dmlc_simple.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_108.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_108.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_108.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_241.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_241.cpp,32,34,[5],[5]
