sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_424.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_424.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_424.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_690.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_690.cpp,278,299,-1,306,,"utils::Assert( bst_group == booster_info[bid], ""booster group must match existing reupdate booster"");",6
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_424.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_424.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_424.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_691.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_691.cpp,338,366,346,380,,"utils::Assert( buffer_index < num_pbuffer, ""buffer_indexexceed num_pbuffer"" );",7
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],python/xgboost_python.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_425.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_425.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_425.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_692.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_692.cpp,72,73,77,78,"utils::Assert( this->data.NumRow() == this->info.labels.size(), ""DMatrix: number of labels must match number of rows in matrix"");","utils::Assert( this->data.NumRow() == this->info.labels.size(), ""DMatrix: number of labels must match number of rows in matrix"");",4
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],python/xgboost_python.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_425.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_425.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_425.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_693.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_693.cpp,101,102,103,121,,"utils::Assert( bst_group == -1, ""must set bst_group to -1 to support all group boosting"" );",7
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],python/xgboost_python.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_425.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_425.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_425.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_693.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_693.cpp,101,102,103,123,,"utils::Assert( grad_.size() == train.Size() * (size_t)ngroup, ""BUG: UpdateOneIter: mclass"" );",7
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_426.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_426.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_426.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_694.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_694.cpp,166,173,165,179,,"utils::Assert( grad_.size() == train.Size() * (size_t)ngroup, ""BUG: UpdateOneIter: mclass"" );",7
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_426.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_426.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_426.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_695.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_695.cpp,190,206,189,205,"fprintf(fo, ""\n"");;","fprintf(fo, ""\n"");;",4
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_427.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_427.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_427.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_696.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_696.cpp,112,118,114,121,"utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");","utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");",7
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_427.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_427.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_427.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_696.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_696.cpp,112,118,114,122,,"utils::Assert( info.group_ptr.back() == data.NumRow(), ""number of group must match number of record"" );",7
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_427.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_427.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_427.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_697.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_697.cpp,141,150,140,149,"utils::Assert( info.labels.size() == data.NumRow(), ""label size is not consistent with feature matrix size"" );;","utils::Assert( info.labels.size() == data.NumRow(), ""label size is not consistent with feature matrix size"" );;",4
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_428.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_698.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_698.cpp,31,32,44,38,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",7
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_428.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_699.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_699.cpp,62,57,64,59,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",3
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_428.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_700.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_700.cpp,106,102,111,108,"utils::Assert(gptr.back() == preds.size(), ""EvalAuc: group structure must match number of prediction"");","utils::Assert(gptr.back() == preds.size(), ""EvalAuc: group structure must match number of prediction"");",2
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_428.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_700.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_700.cpp,106,102,109,105,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",3
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_428.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_701.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_701.cpp,159,156,162,161,"utils::Assert(gptr.size() != 0 && gptr.back() == preds.size(), ""EvalAuc: group structure must match number of prediction"");","utils::Assert( gptr.back() == preds.size(), ""EvalRanklist: group structure must match number of prediction"");",3
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_428.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_701.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_701.cpp,159,156,161,158,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",3
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_428.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_428.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_701.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_701.cpp,159,156,163,160,,"utils::Assert(gptr.size() != 0, ""must specify group when constructing rank file"");",3
8b3fc78999e67ee83bdfcf44785a50b5f68a34eb,"Merge branch 'dev' of https://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_obj.hpp",[],regrank/xgboost_regrank_obj.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_429.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_429.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_429.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_702.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_702.cpp,106,106,110,111,"utils::Error(""unknown objective function type"");","utils::Error(""unknown objective function type"");",4
833cf298677395f7a6c3a6a8bcdfb13f83ed88c4,fix,[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_430.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_430.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_430.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_703.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_703.cpp,118,118,120,-1,"utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");",,3
833cf298677395f7a6c3a6a8bcdfb13f83ed88c4,fix,[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_430.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_430.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_430.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_703.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_703.cpp,118,118,122,121,"utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");","utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");",2
833cf298677395f7a6c3a6a8bcdfb13f83ed88c4,fix,[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_430.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_430.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_430.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_703.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_703.cpp,118,118,123,122,"utils::Assert( info.group_ptr.back() == data.NumRow(), ""number of group must match number of record"" );","utils::Assert( info.group_ptr.back() == data.NumRow(), ""number of group must match number of record"" );",2
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_704.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_704.cpp,88,88,92,92,"utils::Assert(fi.Read(&pred_buffer[0], pred_buffer.size()*sizeof(float)) != 0);","utils::Assert(fi.Read(&pred_buffer[0], pred_buffer.size()*sizeof(float)) != 0);",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_704.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_704.cpp,88,88,93,93,"utils::Assert(fi.Read(&pred_counter[0], pred_counter.size()*sizeof(unsigned)) != 0);","utils::Assert(fi.Read(&pred_counter[0], pred_counter.size()*sizeof(unsigned)) != 0);",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_705.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_705.cpp,117,117,121,121,utils::Assert(mparam.num_boosters == 0);,utils::Assert(mparam.num_boosters == 0);,4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_705.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_705.cpp,117,117,122,122,utils::Assert(boosters.size() == 0);,utils::Assert(boosters.size() == 0);,4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_706.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_706.cpp,190,193,200,-1,"utils::Assert(buffer_index < mparam.num_pbuffer, ""buffer index exceed num_pbuffer"");",,7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_706.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_706.cpp,190,193,230,243,"utils::Assert(bid >= 0 && bid < (int)boosters.size(), ""interact:booster_index exceed existing bound"");","utils::Assert(bid >= 0 && bid < (int)boosters.size(), ""interact:booster_index exceed existing bound"");",6
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_707.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_707.cpp,246,261,254,275,"utils::Assert(bid >= 0 && bid < (int)boosters.size(), ""interact:booster_index exceed existing bound"");","utils::Assert(bid >= 0 && bid < (int)boosters.size(), ""interact:booster_index exceed existing bound"");",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_708.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_708.cpp,278,299,283,304,"utils::Assert(bid >= 0 && bid < (int)boosters.size(), ""interact:booster_index exceed existing bound"");","utils::Assert(bid >= 0 && bid < (int)boosters.size(), ""interact:booster_index exceed existing bound"");",6
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_708.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_708.cpp,278,299,-1,306,,"utils::Assert( bst_group == booster_info[bid], ""booster group must match existing reupdate booster"");",6
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_431.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_431.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_709.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_709.cpp,338,366,346,380,,"utils::Assert( buffer_index < num_pbuffer, ""buffer_indexexceed num_pbuffer"" );",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_432.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_710.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_710.cpp,28,28,35,53,,"utils::Assert( cache_.size() == 0, ""can only call cache data once"" );",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_432.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_711.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_711.cpp,96,96,118,133,"utils::Assert(fi.Read(&mparam, sizeof(ModelParam)) != 0);","utils::Assert(fi.Read(&mparam, sizeof(ModelParam)) != 0);",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_432.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_712.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_712.cpp,144,159,161,199,"fprintf(fo, ""[%d]"", iter);","fprintf(fo, ""[%d]"", iter);",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_432.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_712.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_712.cpp,144,159,171,205,"fprintf(fo, ""\n"");","fprintf(fo, ""\n"");",7
